date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交筆數,price:成交金額,foreign_investors_shareholding:全體外資及陸資持股比率
2007-04-23,35.6,36.65,36.75,35.6,103.0,5431400.0,0.03
2007-04-24,35.15,35.3,35.8,35.1,59.0,3507300.0,0.03
2007-04-25,35.4,35.2,35.7,35.05,39.0,1629314.0,0.03
2007-04-26,35.3,35.5,35.85,35.2,58.0,3308857.0,0.03
2007-04-27,35.1,35.4,35.6,35.0,33.0,1828200.0,0.03
2007-04-30,34.5,35.0,35.0,33.9,47.0,3004450.0,0.03
2007-05-02,33.7,34.5,34.55,33.55,49.0,2687411.0,0.03
2007-05-03,32.5,33.7,33.9,31.35,129.0,7192200.0,0.03
2007-05-04,33.0,32.4,33.45,31.9,79.0,4607065.0,0.03
2007-05-07,33.3,33.15,33.5,32.95,36.0,1820250.0,0.03
2007-05-08,33.0,33.5,33.5,33.0,57.0,2689926.0,0.03
2007-05-09,35.3,33.6,35.3,33.6,245.0,15911710.0,0.03
2007-05-10,34.7,34.8,35.7,34.5,139.0,7303848.0,0.03
2007-05-11,35.0,34.7,35.6,34.7,116.0,5824931.0,0.03
2007-05-14,35.7,35.5,35.8,35.4,138.0,9972800.0,0.03
2007-05-15,35.1,35.6,35.75,35.0,65.0,4447350.0,0.03
2007-05-16,34.7,35.1,35.15,34.6,37.0,1635850.0,0.03
2007-05-17,34.8,34.75,35.2,34.7,33.0,1990300.0,0.03
2007-05-18,34.6,34.9,35.0,34.6,26.0,1379558.0,0.03
2007-05-21,34.7,34.45,35.0,34.45,57.0,5131688.0,0.03
2007-05-22,35.1,34.75,35.6,34.75,80.0,4211233.0,0.03
2007-05-23,36.35,35.6,36.8,35.1,332.0,21098726.0,0.03
2007-05-24,36.15,36.75,36.8,36.0,123.0,8253654.0,0.03
2007-05-25,36.25,36.05,37.5,35.9,217.0,16831325.0,0.03
2007-05-28,36.35,36.9,37.2,36.35,138.0,8373993.0,0.03
2007-05-29,35.8,36.85,36.85,35.5,137.0,8079154.0,0.03
2007-05-30,35.45,35.8,35.95,35.4,49.0,2142264.0,0.08
2007-05-31,35.5,36.2,36.2,35.5,87.0,4794392.0,0.1
2007-06-01,36.0,35.6,36.75,35.6,110.0,7285900.0,0.1
2007-06-04,35.85,36.95,36.95,35.5,111.0,6093020.0,0.1
2007-06-05,35.65,35.8,36.3,35.6,63.0,2727250.0,0.1
2007-06-06,35.8,35.65,36.2,35.65,104.0,6163550.0,0.1
2007-06-07,36.8,35.7,37.2,35.7,181.0,11955716.0,0.1
2007-06-08,37.0,36.8,38.4,36.8,405.0,29415549.0,0.1
2007-06-11,39.55,37.2,39.55,37.2,750.0,75211777.0,0.1
2007-06-12,38.65,39.55,40.5,38.35,583.0,51196960.0,0.1
2007-06-13,38.0,38.1,39.0,37.9,225.0,19491745.0,0.1
