date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交筆數,price:成交金額,foreign_investors_shareholding:全體外資及陸資持股比率
2007-04-23,44.835899138046244,44.835899138046244,44.835899138046244,44.835899138046244,4.0,434500.0,0.06
2007-04-24,44.94940774345902,44.72239053263347,44.94940774345902,44.66563622992708,9.0,513350.0,0.06
2007-04-25,44.77914483533986,44.835899138046244,44.835899138046244,44.49537332180792,12.0,669850.0,0.06
2007-04-26,44.835899138046244,44.43861901910153,44.835899138046244,44.43861901910153,2.0,78650.0,0.06
2007-04-27,43.87107599203765,44.835899138046244,44.835899138046244,43.87107599203765,41.0,2763900.0,0.06
2007-04-30,43.01976145144184,43.360287267680164,43.360287267680164,42.90625284602906,25.0,2129600.0,0.06
2007-05-02,43.41704157038655,42.792744240616294,43.814321689331265,42.792744240616294,18.0,1074150.0,0.06
2007-05-03,43.70081308391849,43.75756738662488,44.04133890015681,43.70081308391849,29.0,1580650.0,0.06
2007-05-04,44.49537332180792,44.04133890015681,44.49537332180792,44.04133890015681,16.0,936600.0,0.06
2007-05-07,44.892653440752625,44.72239053263347,45.17642495428456,44.72239053263347,33.0,2298000.0,0.06
2007-05-08,45.17642495428456,45.289933559697346,45.289933559697346,45.00616204616541,19.0,1270650.0,0.06
2007-05-09,45.00616204616541,45.40344216511012,45.40344216511012,45.00616204616541,6.0,793700.0,0.06
2007-05-10,45.40344216511012,45.17642495428456,45.40344216511012,44.94940774345902,15.0,1278500.0,0.06
2007-05-11,44.835899138046244,45.17642495428456,45.289933559697346,44.835899138046244,5.0,397150.0,0.06
2007-05-14,44.94940774345902,44.94940774345902,45.17642495428456,44.94940774345902,9.0,993450.0,0.06
2007-05-15,44.608881927220686,45.17642495428456,45.17642495428456,44.608881927220686,22.0,1583350.0,0.06
2007-05-16,44.94940774345902,44.835899138046244,44.94940774345902,44.49537332180792,5.0,2371000.0,0.06
2007-05-17,45.34668786240373,45.289933559697346,45.34668786240373,44.892653440752625,8.0,834300.0,0.06
2007-05-18,44.835899138046244,44.835899138046244,44.835899138046244,44.835899138046244,7.0,1185000.0,0.06
2007-05-21,45.289933559697346,45.289933559697346,45.34668786240373,45.17642495428456,11.0,598300.0,0.06
2007-05-22,45.63045937593567,45.40344216511012,45.74396798134844,45.40344216511012,30.0,3580100.0,0.06
2007-05-23,45.68721367864206,45.74396798134844,45.74396798134844,45.68721367864206,21.0,1530900.0,0.06
2007-05-24,45.74396798134844,45.63045937593567,45.74396798134844,45.5169507705229,23.0,1768400.0,0.06
2007-05-25,45.40344216511012,45.57370507322928,45.74396798134844,45.40344216511012,9.0,1164100.0,0.06
2007-05-28,45.00616204616541,45.17642495428456,45.5169507705229,45.00616204616541,10.0,1116350.0,0.06
