date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交筆數,price:成交金額,foreign_investors_shareholding:全體外資及陸資持股比率
2007-04-23,12.3,12.3,12.3,12.0,63.0,1869511.0,32.12
2007-04-24,11.95,12.2,12.4,11.7,92.0,4692850.0,32.12
2007-04-25,11.85,11.95,11.95,11.7,35.0,983057.0,32.12
2007-04-26,11.7,11.7,11.75,11.45,79.0,3284792.0,32.12
2007-04-27,11.4,11.5,11.6,11.25,50.0,1363300.0,32.12
2007-04-30,10.9,11.25,11.25,10.8,53.0,1272268.0,32.12
2007-05-02,10.6,10.8,10.95,10.55,43.0,1367261.0,32.12
2007-05-03,10.9,10.55,10.9,10.05,57.0,2188641.0,32.12
2007-05-04,10.7,10.8,10.8,10.35,30.0,662040.0,32.12
2007-05-07,10.5,10.45,10.55,10.3,73.0,2634285.0,32.12
2007-05-08,10.4,10.4,10.55,10.3,49.0,1389738.0,32.12
2007-05-09,10.5,10.6,10.65,10.45,32.0,685991.0,32.12
2007-05-10,10.6,10.5,10.65,10.5,34.0,803909.0,32.12
2007-05-11,10.65,10.6,10.65,10.45,26.0,435122.0,32.12
2007-05-14,10.7,10.85,10.85,10.65,46.0,1291380.0,32.12
2007-05-15,10.65,10.85,10.85,10.5,24.0,534025.0,32.12
2007-05-16,10.5,10.5,10.6,10.5,20.0,494500.0,32.12
2007-05-17,10.55,10.55,10.65,10.5,23.0,729400.0,32.12
2007-05-18,10.4,10.55,10.55,10.4,25.0,567895.0,32.12
2007-05-21,10.4,10.4,10.45,10.4,22.0,551803.0,32.12
2007-05-22,10.35,10.6,10.6,10.35,20.0,501850.0,32.12
2007-05-23,10.5,10.4,10.5,10.35,24.0,746943.0,32.12
2007-05-24,10.55,10.45,10.6,10.4,23.0,443184.0,32.12
2007-05-25,10.55,10.55,10.55,10.25,26.0,816860.0,32.12
2007-05-28,10.5,10.55,10.55,10.45,15.0,288054.0,32.12
2007-05-29,10.45,10.5,10.5,10.45,16.0,557024.0,32.12
2007-05-30,10.2,10.45,10.45,10.2,19.0,454100.0,32.12
2007-05-31,10.25,10.2,10.4,10.2,23.0,913130.0,32.12
2007-06-01,10.4,10.25,10.4,10.25,20.0,641708.0,32.12
2007-06-04,10.4,10.4,10.4,10.35,7.0,261021.0,32.12
2007-06-05,10.4,10.4,10.5,10.3,23.0,758586.0,32.12
2007-06-06,10.5,10.35,10.6,10.35,24.0,1041613.0,32.12
2007-06-07,10.45,10.5,10.5,10.35,18.0,725650.0,32.12
2007-06-08,10.4,10.45,10.55,10.4,24.0,557147.0,32.12
