date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交筆數,price:成交金額,foreign_investors_shareholding:全體外資及陸資持股比率,institutional_investors_trading_summary:外陸資買賣超股數(不含外資自營商),institutional_investors_trading_summary:外資自營商買賣超股數,institutional_investors_trading_summary:自營商買賣超股數(自行買賣),institutional_investors_trading_summary:自營商買賣超股數(避險),RSI,SMA,MACD,CMO,ATR,BBANDS_upper,BBANDS_mid,BBANDS_lower
2024-02-02,201.0,208.5,209.0,201.0,552.0,82275016.0,12.64,-47000.0,0.0,0.0,0.0,55.81395348837209,55.81395348837209,55.81395348837209,55.81395348837209,55.81395348837209,229.09438113562777,211.3,193.50561886437225
2024-02-05,198.5,197.0,201.0,188.0,937.0,70397448.0,12.84,65000.0,0.0,-31000.0,0.0,54.67289719626168,54.67289719626168,54.67289719626168,54.67289719626168,54.67289719626168,216.57998178504852,205.6,194.62001821495147
2024-02-15,196.0,195.5,196.0,189.0,579.0,86942519.0,12.96,42000.0,0.0,-2000.0,0.0,53.495120021102615,53.495120021102615,53.495120021102615,53.495120021102615,53.495120021102615,211.2736184954957,202.0,192.7263815045043
2024-02-16,192.0,193.0,197.5,191.5,266.0,41994255.0,13.07,35000.0,0.0,0.0,0.0,51.58050568355974,51.58050568355974,51.58050568355974,51.58050568355974,51.58050568355974,208.11488183675257,198.7,189.2851181632474
2024-02-19,193.0,192.0,202.5,192.0,397.0,68119618.0,12.91,-52000.0,0.0,0.0,0.0,52.04261774261909,52.04261774261909,52.04261774261909,52.04261774261909,52.04261774261909,202.80522184569548,196.1,189.3947781543045
2024-02-20,178.5,193.0,193.0,176.5,1198.0,166166092.0,12.94,9999.0,0.0,-4000.0,0.0,45.29257192615705,45.29257192615705,45.29257192615705,45.29257192615705,45.29257192615705,205.47659900696124,191.6,177.72340099303875
2024-02-21,180.0,176.5,180.5,176.0,346.0,43041101.0,12.87,-22000.0,0.0,0.0,0.0,46.071812135663414,46.071812135663414,46.071812135663414,46.071812135663414,46.071812135663414,202.29999999999953,187.9,173.50000000000048
2024-02-22,180.0,180.0,181.5,175.5,304.0,39577563.0,12.94,22000.0,0.0,0.0,0.0,46.071812135663414,46.071812135663414,46.071812135663414,46.071812135663414,46.071812135663414,197.500000000001,184.7,171.89999999999898
2024-02-23,176.5,180.0,180.0,175.0,293.0,43095672.0,12.98,11755.0,0.0,0.0,0.0,44.361871368190165,44.361871368190165,44.361871368190165,44.361871368190165,44.361871368190165,193.2858889263931,181.6,169.91411107360688
2024-02-26,179.0,178.0,182.0,175.0,299.0,45132610.0,12.94,-13109.0,0.0,0.0,0.0,45.906235220630336,45.906235220630336,45.906235220630336,45.906235220630336,45.906235220630336,181.3768197453421,178.8,176.22318025465793
2024-02-27,168.0,178.0,178.5,166.5,767.0,99953959.0,13.0,22000.0,0.0,0.0,0.0,40.57016813319464,40.57016813319464,40.57016813319464,40.57016813319464,40.57016813319464,185.7686272390048,176.7,167.6313727609952
2024-02-29,174.0,172.0,175.0,168.5,270.0,30035539.0,13.0,0.0,0.0,0.0,0.0,44.36866959693603,44.36866959693603,44.36866959693603,44.36866959693603,44.36866959693603,184.07904423581124,175.5,166.92095576418876
2024-03-01,171.0,173.5,173.5,171.0,182.0,16454833.0,12.95,-18996.0,0.0,0.0,0.0,42.89247506704996,42.89247506704996,42.89247506704996,42.89247506704996,42.89247506704996,181.4871689335736,173.7,165.91283106642638
2024-03-04,171.0,172.5,172.5,165.5,380.0,38152948.0,13.03,27096.0,0.0,0.0,0.0,42.89247506704995,42.89247506704995,42.89247506704995,42.89247506704995,42.89247506704995,180.04043009509533,172.6,165.15956990490466
