date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交筆數,price:成交金額,foreign_investors_shareholding:全體外資及陸資持股比率,institutional_investors_trading_summary:外陸資買賣超股數(不含外資自營商),institutional_investors_trading_summary:外資自營商買賣超股數,institutional_investors_trading_summary:自營商買賣超股數(自行買賣),institutional_investors_trading_summary:自營商買賣超股數(避險),RSI,SMA,MACD,CMO,ATR,BBANDS_upper,BBANDS_mid,BBANDS_lower
2018-01-02,36.45279191542468,36.54324549337859,36.54324549337859,36.27188475951687,39.0,1647650.0,0.12,0.0,0.0,0.0,0.0,51.966238804598575,51.966238804598575,51.966238804598575,51.966238804598575,51.966238804598575,20.259544511545343,20.14999999999994,20.04045548845454
2018-01-03,36.45279191542468,36.72415264928641,36.72415264928641,36.45279191542468,50.0,1719905.0,0.12,0.0,0.0,0.0,0.0,51.96623880459856,51.96623880459856,51.96623880459856,51.96623880459856,51.96623880459856,20.25797958975583,20.159999999999947,20.062020410244063
2018-01-04,36.45279191542468,36.72415264928641,36.90505980519422,36.27188475951687,48.0,1943730.0,0.12,0.0,0.0,0.0,0.0,51.96623880459856,51.96623880459856,51.96623880459856,51.96623880459856,51.96623880459856,20.250000000052435,20.16999999999995,20.089999999947462
2018-01-05,37.08596696110204,36.45279191542468,37.447781272917666,36.45279191542468,175.0,9353649.0,0.12,0.0,0.0,-1000.0,0.0,60.448047570343796,60.448047570343796,60.448047570343796,60.448047570343796,60.448047570343796,20.500000000015152,20.21999999999995,19.939999999984746
2018-01-08,38.44277063041065,37.266874117009856,38.89503852018019,37.266874117009856,288.0,10979057.0,0.12,1000.0,0.0,0.0,0.0,71.89899903939184,71.89899903939184,71.89899903939184,71.89899903939184,71.89899903939184,21.294166260167447,20.439999999999948,19.58583373983245
2018-01-09,38.17140989654893,38.71413136427237,38.71413136427237,37.9000491626872,131.0,5621505.0,0.12,-1000.0,0.0,0.0,0.0,67.67872644132416,67.67872644132416,67.67872644132416,67.67872644132416,67.67872644132416,21.560806102262376,20.629999999999946,19.699193897737516
2018-01-10,37.628688428825484,37.71914200677939,37.99050274064111,37.266874117009856,104.0,3449600.0,0.12,0.0,0.0,0.0,0.0,60.08277279592086,60.08277279592086,60.08277279592086,60.08277279592086,60.08277279592086,21.55849859111316,20.75999999999994,19.961501408886722
2018-01-11,37.538234850871575,37.35732769496376,37.538234850871575,37.08596696110204,55.0,2061732.0,0.12,0.0,0.0,0.0,0.0,58.89631663452561,58.89631663452561,58.89631663452561,58.89631663452561,58.89631663452561,21.411413210231796,20.879999999999946,20.348586789768095
2018-01-12,37.628688428825484,37.99050274064111,38.08095631859502,37.447781272917666,59.0,1706768.0,0.12,0.0,0.0,0.0,0.0,59.752226964050905,59.752226964050905,59.752226964050905,59.752226964050905,59.752226964050905,21.336988664836987,20.939999999999944,20.543011335162902
2018-01-15,37.538234850871575,37.538234850871575,37.9000491626872,37.266874117009856,48.0,1683525.0,0.12,0.0,0.0,0.0,0.0,58.441673173697296,58.441673173697296,58.441673173697296,58.441673173697296,58.441673173697296,21.10381811918314,20.839999999999943,20.576181880816748
2018-01-16,37.35732769496376,37.71914200677939,37.71914200677939,37.266874117009856,42.0,2587924.0,0.12,0.0,0.0,0.0,0.0,55.805392761174566,55.805392761174566,55.805392761174566,55.805392761174566,55.805392761174566,20.85954451154327,20.749999999999943,20.640455488456617
