date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交筆數,price:成交金額,foreign_investors_shareholding:全體外資及陸資持股比率,institutional_investors_trading_summary:外陸資買賣超股數(不含外資自營商),institutional_investors_trading_summary:外資自營商買賣超股數,institutional_investors_trading_summary:自營商買賣超股數(自行買賣),institutional_investors_trading_summary:自營商買賣超股數(避險),RSI,SMA,MACD,CMO,ATR,BBANDS_upper,BBANDS_mid,BBANDS_lower
2018-01-02,70.9775952418122,71.2231924571818,71.2231924571818,70.9775952418122,9.0,348073.0,0.45,0.0,0.0,0.0,0.0,42.036909489369066,42.036909489369066,42.036909489369066,42.036909489369066,42.036909489369066,29.167332005314385,29.000000000000036,28.832667994685686
2018-01-03,71.2231924571818,70.85479663412741,71.95998410329058,70.85479663412741,12.0,438805.0,0.45,0.0,0.0,0.0,0.0,45.82395848331898,45.82395848331898,45.82395848331898,45.82395848331898,45.82395848331898,29.170000000006954,29.010000000000037,28.84999999999312
2018-01-04,71.2231924571818,71.2231924571818,71.2231924571818,71.2231924571818,6.0,174058.0,0.45,0.0,0.0,0.0,0.0,45.823958483319,45.823958483319,45.823958483319,45.823958483319,45.823958483319,29.169666295476517,29.02000000000004,28.87033370452356
2018-01-05,71.2231924571818,71.95998410329058,71.95998410329058,71.2231924571818,16.0,522300.0,0.45,0.0,0.0,0.0,0.0,45.82395848331899,45.82395848331899,45.82395848331899,45.82395848331899,45.82395848331899,29.12649110641247,29.00000000000004,28.87350889358761
2018-01-08,71.95998410329058,71.95998410329058,72.20558131866017,71.71438688792098,27.0,1235254.0,0.45,-1000.0,0.0,0.0,0.0,56.478377501902834,56.478377501902834,56.478377501902834,56.478377501902834,56.478377501902834,29.311293199327043,29.040000000000042,28.76870680067304
2018-01-09,72.08278271097538,73.67916461087772,73.67916461087772,72.08278271097538,10.0,298150.0,0.45,0.0,0.0,0.0,0.0,57.96224608550746,57.96224608550746,57.96224608550746,57.96224608550746,57.96224608550746,29.45000000000109,29.13000000000004,28.809999999998993
2018-01-10,71.83718549560578,72.20558131866017,72.20558131866017,71.83718549560578,19.0,732750.0,0.44,-2000.0,0.0,0.0,0.0,53.99696148505736,53.99696148505736,53.99696148505736,53.99696148505736,53.99696148505736,29.48066592756833,29.180000000000042,28.879334072431753
2018-01-11,71.71438688792098,71.83718549560578,71.83718549560578,71.71438688792098,3.0,87700.0,0.44,0.0,0.0,0.0,0.0,52.078545898159454,52.078545898159454,52.078545898159454,52.078545898159454,52.078545898159454,29.46166091947641,29.220000000000038,28.978339080523664
2018-01-12,71.3459910648666,71.71438688792098,71.71438688792098,71.3459910648666,14.0,610400.0,0.44,0.0,0.0,0.0,0.0,46.71628866326503,46.71628866326503,46.71628866326503,46.71628866326503,46.71628866326503,29.43591260282375,29.23000000000004,29.02408739717633
2018-01-15,71.59158828023618,73.67916461087772,73.67916461087772,71.3459910648666,18.0,617879.0,0.44,-2000.0,0.0,0.0,0.0,50.38406935822001,50.38406935822001,50.38406935822001,50.38406935822001,50.38406935822001,29.400000000004496,29.20000000000004,28.99999999999558
2018-01-16,71.95998410329058,73.06517157245374,73.06517157245374,71.95998410329058,16.0,621100.0,0.45,3000.0,0.0,0.0,0.0,55.34902921537408,55.34902921537408,55.34902921537408,55.34902921537408,55.34902921537408,29.36204650534309,29.190000000000044,29.017953494656997
2018-01-17,72.57397714171455,71.95998410329058,72.81957435708415,71.3459910648666,53.0,2021627.0,0.46,13000.0,0.0,0.0,0.0,62.147650824661014,62.147650824661014,62.147650824661014,62.147650824661014,62.147650824661014,29.59058772731922,29.250000000000046,28.90941227268087
2018-01-18,72.81957435708415,72.94237296476894,73.18797018013854,72.69677574939935,29.0,1402425.0,0.46,-3000.0,0.0,0.0,0.0,64.47755213167522,64.47755213167522,64.47755213167522,64.47755213167522,64.47755213167522,29.797820925692065,29.340000000000042,28.88217907430802
2018-01-19,72.81957435708415,73.18797018013854,73.18797018013854,72.81957435708415,10.0,268415.0,0.46,0.0,0.0,0.0,0.0,64.47755213167524,64.47755213167524,64.47755213167524,64.47755213167524,64.47755213167524,29.86199502484646,29.460000000000043,29.058004975153626
