date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交筆數,price:成交金額,foreign_investors_shareholding:全體外資及陸資持股比率,institutional_investors_trading_summary:外陸資買賣超股數(不含外資自營商),institutional_investors_trading_summary:外資自營商買賣超股數,institutional_investors_trading_summary:自營商買賣超股數(自行買賣),institutional_investors_trading_summary:自營商買賣超股數(避險),RSI,SMA,MACD,CMO,ATR,BBANDS_upper,BBANDS_mid,BBANDS_lower
2018-01-02,33.95157221684204,34.11558947392823,34.11558947392823,33.787554959755845,27.0,674173.0,0.01,0.0,0.0,0.0,0.0,43.574867625377266,43.574867625377266,43.574867625377266,43.574867625377266,43.574867625377266,20.86966629544162,20.72000000000008,20.570333704558543
2018-01-03,33.95157221684204,33.95157221684204,34.03358084538513,33.95157221684204,27.0,603741.0,0.01,0.0,0.0,0.0,0.0,43.57486762537727,43.57486762537727,43.57486762537727,43.57486762537727,43.57486762537727,20.83797958966662,20.74000000000008,20.64202041033354
2018-01-04,34.03358084538513,34.11558947392823,34.11558947392823,33.95157221684204,22.0,625529.0,0.01,0.0,0.0,0.0,0.0,46.27724236923142,46.27724236923142,46.27724236923142,46.27724236923142,46.27724236923142,20.839442719053253,20.750000000000078,20.660557280946904
2018-01-05,33.95157221684204,34.03358084538513,34.03358084538513,33.86956358829894,15.0,372920.0,0.01,0.0,0.0,0.0,0.0,44.007461218832596,44.007461218832596,44.007461218832596,44.007461218832596,44.007461218832596,20.809999999943145,20.730000000000082,20.65000000005702
2018-01-08,34.19759810247133,33.95157221684204,34.36161535955752,33.95157221684204,42.0,1439631.0,0.01,0.0,0.0,0.0,0.0,51.666445621739335,51.666445621739335,51.666445621739335,51.666445621739335,51.666445621739335,20.85661903785603,20.740000000000084,20.623380962144136
2018-01-09,34.771658502273006,34.11558947392823,34.771658502273006,34.11558947392823,85.0,3643952.0,0.01,4000.0,0.0,0.0,0.0,64.02999128831503,64.02999128831503,64.02999128831503,64.02999128831503,64.02999128831503,21.216297754432432,20.84000000000008,20.46370224556773
2018-01-10,34.771658502273006,34.771658502273006,34.9356757593592,34.771658502273006,60.0,2804015.0,0.01,-1000.0,0.0,0.0,0.0,64.02999128831503,64.02999128831503,64.02999128831503,64.02999128831503,64.02999128831503,21.37543082113032,20.940000000000083,20.504569178869847
2018-01-11,34.771658502273006,34.771658502273006,34.771658502273006,34.52563261664371,23.0,1187450.0,0.01,0.0,0.0,0.0,0.0,64.02999128831503,64.02999128831503,64.02999128831503,64.02999128831503,64.02999128831503,21.457083130070057,21.030000000000083,20.60291686993011
2018-01-12,34.771658502273006,34.8536671308161,35.01768438790229,34.771658502273006,50.0,1872792.0,0.01,-7000.0,0.0,0.0,0.0,64.02999128831503,64.02999128831503,64.02999128831503,64.02999128831503,64.02999128831503,21.40999999998159,21.130000000000084,20.85000000001858
2018-01-15,34.771658502273006,34.8536671308161,35.263710273531586,34.771658502273006,67.0,2642223.0,0.01,0.0,0.0,0.0,0.0,64.02999128831503,64.02999128831503,64.02999128831503,64.02999128831503,64.02999128831503,21.20000000000008,21.20000000000008,21.20000000000008
2018-01-16,35.099693016445386,34.9356757593592,35.099693016445386,34.9356757593592,17.0,555546.0,0.01,0.0,0.0,0.0,0.0,70.31512947710226,70.31512947710226,70.31512947710226,70.31512947710226,70.31512947710226,21.39999999996792,21.240000000000084,21.080000000032246
2018-01-17,35.67375341624707,35.263710273531586,36.083796558962554,35.263710273531586,90.0,3079965.0,0.01,0.0,0.0,0.0,0.0,77.66886258574073,77.66886258574073,77.66886258574073,77.66886258574073,77.66886258574073,21.7789522117784,21.350000000000083,20.921047788221767
2018-01-18,36.73986558730732,36.001787930419454,37.14990873002281,36.001787930419454,180.0,7498027.0,0.0,-6000.0,0.0,0.0,0.0,85.06731180538625,85.06731180538625,85.06731180538625,85.06731180538625,85.06731180538625,22.494212364430805,21.59000000000008,20.68578763556936
2018-01-19,36.82187421585042,36.903882844393515,37.2319173585659,36.82187421585042,94.0,4481719.0,0.0,-2000.0,0.0,0.0,0.0,85.46619926759809,85.46619926759809,85.46619926759809,85.46619926759809,85.46619926759809,22.85862652625464,21.84000000000008,20.821373473745524
2018-01-22,36.903882844393515,36.985891472936615,37.14990873002281,36.82187421585042,57.0,2789394.0,0.0,-3000.0,0.0,0.0,0.0,85.8726043955066,85.8726043955066,85.8726043955066,85.8726043955066,85.8726043955066,22.9876936408407,22.100000000000083,21.212306359159466
2018-01-23,36.32982244459184,36.903882844393515,36.985891472936615,36.001787930419454,77.0,3077030.0,0.0,0.0,0.0,0.0,0.0,70.9224285899401,70.9224285899401,70.9224285899401,70.9224285899401,70.9224285899401,22.804977477009892,22.250000000000085,21.69502252299028
2018-01-24,36.411831073134934,36.32982244459184,36.575848330221135,35.91977930187635,68.0,2448984.0,0.0,0.0,0.0,0.0,0.0,71.68093153592636,71.68093153592636,71.68093153592636,71.68093153592636,71.68093153592636,22.61856776552268,22.340000000000085,22.06143223447749
2018-01-25,36.411831073134934,36.493839701678034,36.493839701678034,36.24781381604875,22.0,493183.0,0.0,0.0,0.0,0.0,0.0,71.68093153592638,71.68093153592638,71.68093153592638,71.68093153592638,71.68093153592638,22.58982753490241,22.30000000000009,22.01017246509777
2018-01-26,36.411831073134934,36.24781381604875,36.411831073134934,36.16580518750565,25.0,716472.0,0.0,0.0,0.0,0.0,0.0,71.68093153592638,71.68093153592638,71.68093153592638,71.68093153592638,71.68093153592638,22.502982212788996,22.25000000000009,21.99701778721118
2018-01-29,36.411831073134934,36.65785695876423,36.65785695876423,36.32982244459184,36.0,1066666.0,0.0,0.0,0.0,0.0,0.0,71.68093153592638,71.68093153592638,71.68093153592638,71.68093153592638,71.68093153592638,22.229999999844434,22.19000000000009,22.150000000155746
2018-01-30,36.32982244459184,36.411831073134934,36.65785695876423,36.32982244459184,28.0,824030.0,0.0,0.0,0.0,0.0,0.0,69.25116277385975,69.25116277385975,69.25116277385975,69.25116277385975,69.25116277385975,22.229999999844434,22.19000000000009,22.150000000155746
2018-01-31,36.411831073134934,36.32982244459184,36.411831073134934,36.24781381604875,25.0,266152.0,0.0,0.0,0.0,0.0,0.0,70.33410055962011,70.33410055962011,70.33410055962011,70.33410055962011,70.33410055962011,22.229999999844434,22.19000000000009,22.150000000155746
2018-02-01,36.65785695876423,36.411831073134934,36.65785695876423,36.411831073134934,30.0,798051.0,0.0,0.0,0.0,0.0,0.0,73.36476141312266,73.36476141312266,73.36476141312266,73.36476141312266,73.36476141312266,22.355646599616236,22.22000000000009,22.084353400383947
2018-02-02,36.73986558730732,36.73986558730732,36.82187421585042,36.575848330221135,24.0,760722.0,0.0,0.0,0.0,0.0,0.0,74.30699409605116,74.30699409605116,74.30699409605116,74.30699409605116,74.30699409605116,22.453907194265952,22.260000000000087,22.066092805734222
2018-02-05,36.575848330221135,36.083796558962554,36.575848330221135,36.001787930419454,48.0,1679773.0,0.0,0.0,0.0,1000.0,0.0,69.04614676142701,69.04614676142701,69.04614676142701,69.04614676142701,69.04614676142701,22.465472369878754,22.280000000000086,22.09452763012142
2018-02-06,35.34571890207468,35.83777067333326,36.083796558962554,34.9356757593592,74.0,2406378.0,0.0,0.0,0.0,-1000.0,0.0,43.92705102816874,43.92705102816874,43.92705102816874,43.92705102816874,43.92705102816874,22.78417946136441,22.160000000000085,21.53582053863576
2018-02-07,36.24781381604875,35.67375341624707,36.493839701678034,35.67375341624707,42.0,1331276.0,0.0,0.0,0.0,0.0,0.0,56.44176520267747,56.44176520267747,56.44176520267747,56.44176520267747,56.44176520267747,22.764179461364954,22.140000000000082,21.51582053863521
2018-02-08,36.82187421585042,36.32982244459184,36.82187421585042,36.083796558962554,19.0,361292.0,0.0,0.0,0.0,0.0,0.0,62.22028094079898,62.22028094079898,62.22028094079898,62.22028094079898,62.22028094079898,22.81543878431867,22.160000000000085,21.504561215681502
2018-02-09,37.067900101479715,36.083796558962554,37.14990873002281,35.01768438790229,68.0,2330586.0,0.0,0.0,0.0,0.0,0.0,64.40001609546073,64.40001609546073,64.40001609546073,64.40001609546073,64.40001609546073,22.929383301145126,22.200000000000085,21.470616698855043
2018-02-12,38.70807267234165,37.477943244195195,38.70807267234165,37.477943244195195,185.0,6701466.0,0.01,18000.0,0.0,0.0,0.0,74.82724958748024,74.82724958748024,74.82724958748024,74.82724958748024,74.82724958748024,23.809666625500192,22.460000000000086,21.11033337449998
2018-02-21,39.36414170068642,39.03610718651403,39.52815895777262,38.21602090108307,119.0,4412977.0,0.0,-15000.0,0.0,50000.0,0.0,77.64751386115626,77.64751386115626,77.64751386115626,77.64751386115626,77.64751386115626,24.39775688566416,22.950000000000088,21.502243114336018
2018-02-22,39.44615032922952,39.36414170068642,39.44615032922952,39.03610718651403,74.0,2351023.0,0.0,-2000.0,0.0,5000.0,0.0,77.9796213095121,77.9796213095121,77.9796213095121,77.9796213095121,77.9796213095121,24.710255450632715,23.340000000000085,21.969744549367455
2018-02-23,39.44615032922952,39.36414170068642,39.44615032922952,39.11811581505713,66.0,1812462.0,0.0,0.0,0.0,0.0,0.0,77.9796213095121,77.9796213095121,77.9796213095121,77.9796213095121,77.9796213095121,24.772474718808816,23.660000000000085,22.547525281191355
2018-02-26,41.25034015717764,39.44615032922952,42.80850409949648,39.44615032922952,109.0,3894225.0,0.0,-1000.0,0.0,15000.0,0.0,84.03269994389551,84.03269994389551,84.03269994389551,84.03269994389551,84.03269994389551,25.20653268158236,24.170000000000083,23.133467318417807
2018-02-27,41.08632290009145,41.49636604280693,42.890512728039575,41.08632290009145,141.0,4839031.0,0.0,0.0,0.0,0.0,0.0,81.83049018257817,81.83049018257817,81.83049018257817,81.83049018257817,81.83049018257817,25.50766406829074,24.460000000000086,23.412335931709432
2018-03-01,41.168331528634546,41.08632290009145,41.25034015717764,41.00431427154835,45.0,1087929.0,0.0,0.0,0.0,0.0,0.0,82.08331672760599,82.08331672760599,82.08331672760599,82.08331672760599,82.08331672760599,25.710727898132042,24.680000000000085,23.649272101868128
2018-03-02,41.33234878572074,41.168331528634546,41.66038329989313,41.08632290009145,41.0,1329200.0,0.0,0.0,0.0,0.0,0.0,82.60466382991297,82.60466382991297,82.60466382991297,82.60466382991297,82.60466382991297,25.775794432868803,24.91000000000009,24.044205567131375
2018-03-05,41.00431427154835,41.08632290009145,41.49636604280693,40.676279757375966,52.0,2156038.0,0.0,0.0,0.0,0.0,0.0,77.7328718118053,77.7328718118053,77.7328718118053,77.7328718118053,77.7328718118053,25.241421356190706,25.100000000000087,24.958578643809467
