date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交筆數,price:成交金額,foreign_investors_shareholding:全體外資及陸資持股比率,institutional_investors_trading_summary:外陸資買賣超股數(不含外資自營商),institutional_investors_trading_summary:外資自營商買賣超股數,institutional_investors_trading_summary:自營商買賣超股數(自行買賣),institutional_investors_trading_summary:自營商買賣超股數(避險),RSI,SMA,MACD,CMO,ATR,BBANDS_upper,BBANDS_mid,BBANDS_lower
2018-01-02,12.666506285415188,12.941865117706822,13.125437672567912,12.544124582174462,1546.0,70183368.0,6.0,158000.0,0.0,0.0,0.0,59.874758603841016,59.874758603841016,59.874758603841016,59.874758603841016,59.874758603841016,21.866441400296274,21.250000000000025,20.633558599703775
2018-01-03,12.850078840276279,12.88067426608646,12.972460543517004,12.635910859605007,1030.0,54479222.0,6.09,125000.0,0.0,0.0,0.0,62.05717804529088,62.05717804529088,62.05717804529088,62.05717804529088,62.05717804529088,21.83311740763175,21.190000000000026,20.546882592368302
2018-01-04,12.635910859605007,12.941865117706822,12.941865117706822,12.635910859605007,896.0,42629607.0,6.07,-66000.0,0.0,0.0,0.0,58.087675932207475,58.087675932207475,58.087675932207475,58.087675932207475,58.087675932207475,21.835767588762295,21.07000000000003,20.304232411237763
2018-01-05,12.69710171122537,12.605315433794827,12.911269691896642,12.574720007984643,867.0,46511207.0,6.15,97000.0,0.0,-1000.0,0.0,58.89665597826944,58.89665597826944,58.89665597826944,58.89665597826944,58.89665597826944,21.409230199429555,20.890000000000025,20.370769800570496
2018-01-08,12.391147453123553,12.850078840276279,12.850078840276279,12.391147453123553,940.0,46058302.0,6.05,-232000.0,0.0,1000.0,0.0,53.35168943304286,53.35168943304286,53.35168943304286,53.35168943304286,53.35168943304286,21.154148737476017,20.670000000000027,20.185851262524036
2018-01-09,12.32995660150319,12.482933730554098,12.544124582174462,12.29936117569301,562.0,21140667.0,6.04,-21000.0,0.0,-57000.0,0.0,52.29133106295396,52.29133106295396,52.29133106295396,52.29133106295396,52.29133106295396,21.19371918071015,20.560000000000024,19.926280819289897
2018-01-10,11.993406917591194,12.452338304743918,12.452338304743918,11.93221606597083,978.0,43279209.0,6.05,-12000.0,0.0,-1000.0,0.0,46.783908868712075,46.783908868712075,46.783908868712075,46.783908868712075,46.783908868712075,21.098779579618633,20.280000000000022,19.461220420381412
2018-01-11,12.146384046642101,12.024002343401374,12.268765749882828,12.024002343401374,568.0,28481815.0,6.09,59000.0,0.0,-2000.0,0.0,49.3930115433933,49.3930115433933,49.3930115433933,49.3930115433933,49.3930115433933,20.898716893357665,20.120000000000022,19.34128310664238
2018-01-12,12.360552027313371,12.176979472452281,12.360552027313371,12.146384046642101,415.0,19063859.0,6.03,-39000.0,0.0,0.0,0.0,52.87638110702543,52.87638110702543,52.87638110702543,52.87638110702543,52.87638110702543,20.505580467735005,20.010000000000023,19.51441953226504
2018-01-15,12.176979472452281,12.482933730554098,12.51352915636428,12.176979472452281,409.0,20024663.0,6.0,-90000.0,0.0,-1000.0,0.0,49.717479792500605,49.717479792500605,49.717479792500605,49.717479792500605,49.717479792500605,20.375430821142785,19.94000000000002,19.504569178857253
2018-01-16,12.176979472452281,12.176979472452281,12.29936117569301,12.146384046642101,439.0,19829695.0,6.03,-21000.0,0.0,0.0,0.0,49.717479792500605,49.717479792500605,49.717479792500605,49.717479792500605,49.717479792500605,20.27157568056777,19.890000000000022,19.508424319432272
2018-01-17,12.176979472452281,12.32995660150319,12.391147453123553,12.176979472452281,456.0,20519180.0,6.02,-7000.0,0.0,0.0,0.0,49.71747979250061,49.71747979250061,49.71747979250061,49.71747979250061,49.71747979250061,20.202982212813648,19.950000000000024,19.6970177871864
2018-01-18,12.207574898262465,12.29936117569301,12.360552027313371,12.176979472452281,457.0,28395844.0,6.01,-20000.0,0.0,0.0,0.0,50.335107307902504,50.335107307902504,50.335107307902504,50.335107307902504,50.335107307902504,20.203238075794296,19.970000000000024,19.73676192420575
2018-01-19,12.054597769211556,12.238170324072646,12.268765749882828,12.054597769211556,449.0,19044489.0,5.97,-14000.0,0.0,0.0,0.0,47.212473613127706,47.212473613127706,47.212473613127706,47.212473613127706,47.212473613127706,20.044355957740635,19.870000000000026,19.695644042259417
2018-01-22,12.054597769211556,12.176979472452281,12.176979472452281,12.024002343401374,306.0,12883241.0,5.99,30000.0,0.0,0.0,0.0,47.212473613127706,47.212473613127706,47.212473613127706,47.212473613127706,47.212473613127706,20.04540659228476,19.830000000000027,19.614593407715294
2018-01-23,11.993406917591194,12.207574898262465,12.207574898262465,11.96281149178101,279.0,12248446.0,6.03,58000.0,0.0,0.0,0.0,45.89174385935434,45.89174385935434,45.89174385935434,45.89174385935434,45.89174385935434,20.035329983227722,19.770000000000028,19.504670016772334
2018-01-24,12.11578862083192,12.024002343401374,12.238170324072646,11.93221606597083,476.0,21468710.0,6.17,234000.0,0.0,-8000.0,0.0,48.96661059957819,48.96661059957819,48.96661059957819,48.96661059957819,48.96661059957819,19.986643191324095,19.750000000000025,19.513356808675955
2018-01-25,12.054597769211556,12.268765749882828,12.268765749882828,12.054597769211556,351.0,13821449.0,6.14,-49000.0,0.0,0.0,0.0,47.51273424583477,47.51273424583477,47.51273424583477,47.51273424583477,47.51273424583477,19.82649110640706,19.700000000000024,19.573508893592987
2018-01-26,11.993406917591194,12.207574898262465,12.207574898262465,11.96281149178101,239.0,13640031.0,6.18,43000.0,0.0,1000.0,0.0,46.0405813700799,46.0405813700799,46.0405813700799,46.0405813700799,46.0405813700799,19.82966629547195,19.680000000000025,19.5303337045281
2018-01-29,11.96281149178101,11.993406917591194,12.11578862083192,11.93221606597083,275.0,13714361.0,6.21,32000.0,0.0,0.0,0.0,45.28505012661345,45.28505012661345,45.28505012661345,45.28505012661345,45.28505012661345,19.82888543820107,19.650000000000023,19.471114561798977
2018-01-30,11.871025214350466,11.993406917591194,11.993406917591194,11.871025214350466,341.0,15692250.0,6.2,-17000.0,0.0,0.0,0.0,43.005039264291376,43.005039264291376,43.005039264291376,43.005039264291376,43.005039264291376,19.88129319932535,19.610000000000024,19.3387068006747
2018-01-31,11.626261807869014,11.871025214350466,11.871025214350466,11.565070956248649,526.0,25970511.0,6.19,-16000.0,0.0,0.0,0.0,37.57247051319947,37.57247051319947,37.57247051319947,37.57247051319947,37.57247051319947,19.9398979485569,19.450000000000024,18.960102051443148
2018-02-01,11.626261807869014,11.656857233679196,11.809834362730104,11.626261807869014,208.0,8533940.0,6.2,23000.0,0.0,0.0,0.0,37.57247051319947,37.57247051319947,37.57247051319947,37.57247051319947,37.57247051319947,19.83306787322533,19.310000000000024,18.78693212677472
2018-02-02,11.809834362730104,11.656857233679196,11.96281149178101,11.656857233679196,361.0,18171046.0,6.26,92000.0,0.0,0.0,0.0,43.752874263957395,43.752874263957395,43.752874263957395,43.752874263957395,43.752874263957395,19.688178046004424,19.250000000000025,18.811821953995626
2018-02-05,11.718048085299557,11.565070956248649,11.718048085299557,11.473284678818105,443.0,19999273.0,6.37,192000.0,0.0,8000.0,0.0,41.53852337583532,41.53852337583532,41.53852337583532,41.53852337583532,41.53852337583532,19.489999999999654,19.170000000000027,18.8500000000004
2018-02-06,12.11578862083192,11.93221606597083,12.544124582174462,11.35090297557738,5060.0,234884977.0,6.59,217000.0,0.0,0.0,0.0,52.7080310109423,52.7080310109423,52.7080310109423,52.7080310109423,52.7080310109423,19.84329587896775,19.250000000000025,18.6567041210323
2018-02-07,11.840429788540286,12.727697137035552,12.941865117706822,11.840429788540286,2783.0,130697136.0,6.26,-582000.0,0.0,13000.0,0.0,46.136153337272276,46.136153337272276,46.136153337272276,46.136153337272276,46.136153337272276,19.85888774341199,19.32000000000003,18.781112256588067
2018-02-08,11.993406917591194,11.748643511109739,12.207574898262465,11.718048085299557,1124.0,45606360.0,6.55,472000.0,0.0,-4000.0,0.0,49.87533319249691,49.87533319249691,49.87533319249691,49.87533319249691,49.87533319249691,19.902168800331726,19.440000000000026,18.977831199668326
2018-02-09,11.779238936919922,11.473284678818105,11.840429788540286,11.381498401387562,696.0,32832978.0,6.63,112000.0,0.0,1000.0,0.0,45.14983228774045,45.14983228774045,45.14983228774045,45.14983228774045,45.14983228774045,19.905815090134617,19.430000000000028,18.95418490986544
2018-02-12,11.748643511109739,11.96281149178101,11.993406917591194,11.687452659489377,401.0,22178040.0,6.6,-80000.0,0.0,5000.0,0.0,44.50116784488589,44.50116784488589,44.50116784488589,44.50116784488589,44.50116784488589,19.893431361949215,19.44000000000003,18.986568638050844
2018-02-21,12.29936117569301,11.993406917591194,12.32995660150319,11.993406917591194,724.0,34668930.0,6.75,250000.0,0.0,-3000.0,0.0,56.59057866449593,56.59057866449593,56.59057866449593,56.59057866449593,56.59057866449593,20.16030296076822,19.50000000000003,18.839697039231837
2018-02-22,12.51352915636428,12.29936117569301,12.788887988655913,12.11578862083192,1239.0,58721507.0,6.8,74000.0,0.0,68000.0,0.0,60.21968525989556,60.21968525989556,60.21968525989556,60.21968525989556,60.21968525989556,20.69283092056081,19.72000000000003,18.747169079439253
2018-02-23,12.69710171122537,12.727697137035552,12.850078840276279,12.544124582174462,1098.0,49753583.0,6.74,81000.0,0.0,0.0,0.0,63.069635126034065,63.069635126034065,63.069635126034065,63.069635126034065,63.069635126034065,21.2037942414924,19.950000000000028,18.696205758507656
2018-02-26,12.911269691896642,12.972460543517004,13.09484224675773,12.850078840276279,1735.0,81714916.0,6.8,112000.0,0.0,-68000.0,0.0,66.11930473783919,66.11930473783919,66.11930473783919,66.11930473783919,66.11930473783919,21.620153837051173,20.32000000000003,19.019846162948884
2018-02-27,12.574720007984643,12.911269691896642,13.003055969327185,12.574720007984643,790.0,37482652.0,6.82,32000.0,0.0,0.0,0.0,58.01216603089466,58.01216603089466,58.01216603089466,58.01216603089466,58.01216603089466,21.25151341634148,20.590000000000025,19.928486583658568
2018-03-01,12.544124582174462,12.421742878933737,12.788887988655913,12.29936117569301,978.0,68817540.0,6.81,-17000.0,0.0,-1000.0,0.0,57.32403980119862,57.32403980119862,57.32403980119862,57.32403980119862,57.32403980119862,21.145815090134374,20.670000000000027,20.19418490986568
