date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交筆數,price:成交金額,foreign_investors_shareholding:全體外資及陸資持股比率
2018-01-02,37.94079290856011,37.613717107624254,38.6767134606658,36.5507207545827,1593.0,71327780.0,0.54
2018-01-03,41.70216461932254,38.43140660996391,41.70216461932254,38.43140660996391,2809.0,218650430.0,0.59
2018-01-04,40.72093721651495,42.68339202213013,44.31877102680944,40.72093721651495,5744.0,347834801.0,0.54
2018-01-05,41.456857768620644,40.72093721651495,42.19277832072633,40.47563036581305,1723.0,91329800.0,0.54
2018-01-08,37.69548605785822,40.06678561464322,41.21155091791874,37.69548605785822,2246.0,107815490.0,0.61
2018-01-09,37.12310340622046,37.94079290856011,38.43140660996391,36.63248970481666,1628.0,73922366.0,0.82
2018-01-10,36.79602760528459,37.94079290856011,38.594944510431844,36.63248970481666,1214.0,55224017.0,0.78
2018-01-11,36.468951804348734,36.95956550575253,38.10433080902805,36.0601070531789,967.0,42612924.0,0.81
2018-01-12,36.468951804348734,36.63248970481666,37.12310340622046,36.0601070531789,735.0,30119311.0,0.88
2018-01-15,39.49440296300546,36.877796555518565,40.06678561464322,36.38718285411476,2323.0,120582220.0,1.58
2018-01-16,37.613717107624254,40.06678561464322,40.06678561464322,37.45017920715632,2110.0,99278500.0,0.66
2018-01-17,37.12310340622046,38.34963765972994,38.34963765972994,36.79602760528459,912.0,37226250.0,0.67
2018-01-18,36.63248970481666,37.613717107624254,37.69548605785822,36.63248970481666,669.0,32093481.0,0.66
2018-01-19,37.04133445598649,37.28664130668839,37.94079290856011,36.95956550575253,783.0,31075352.0,0.65
2018-01-22,36.3054139038808,38.10433080902805,38.10433080902805,36.22364495364683,665.0,30541276.0,0.65
2018-01-23,36.3054139038808,37.20487235645442,37.20487235645442,35.733031252243045,1104.0,46221900.0,0.65
2018-01-24,35.48772440154114,37.28664130668839,37.28664130668839,35.48772440154114,1022.0,44095872.0,0.7
2018-01-25,34.50649699873355,35.97833810294494,36.0601070531789,34.50649699873355,905.0,39939146.0,0.73
2018-01-26,34.50649699873355,35.324186501073214,35.324186501073214,34.01588329732976,579.0,24571571.0,0.71
2018-01-29,33.52526959592596,34.83357279966942,34.99711070013735,33.11642484475613,698.0,28391749.0,0.77
2018-01-30,33.77057644662786,33.6888074963939,34.915341749903384,33.52526959592596,906.0,37999570.0,0.74
2018-01-31,33.93411434709579,33.198193794990104,33.93411434709579,33.198193794990104,257.0,8957539.0,0.77
2018-02-01,33.52526959592596,34.342959098265624,34.67003489920148,33.52526959592596,394.0,17742500.0,0.75
2018-02-02,33.85234539686183,33.77057644662786,34.01588329732976,33.52526959592596,182.0,6604450.0,0.78
2018-02-05,33.03465589452217,32.70758009358631,33.11642484475613,32.54404219311837,453.0,18844654.0,0.72
2018-02-06,30.990432138673025,31.971659541480616,33.03465589452217,30.254511586567332,862.0,34661453.0,0.81
2018-02-07,34.01588329732976,34.01588329732976,34.01588329732976,34.01588329732976,281.0,13942572.0,0.81
2018-02-08,35.89656915271097,35.48772440154114,37.12310340622046,34.67003489920148,3758.0,170976684.0,0.76
2018-02-09,36.3054139038808,34.50649699873355,36.79602760528459,34.01588329732976,1697.0,69550680.0,0.92
2018-02-12,36.14187600341287,37.28664130668839,38.594944510431844,36.0601070531789,2512.0,121228161.0,0.75
2018-02-21,37.28664130668839,36.5507207545827,37.28664130668839,35.97833810294494,1215.0,53945550.0,0.74
2018-02-22,36.877796555518565,37.20487235645442,38.594944510431844,36.79602760528459,1897.0,92884410.0,0.78
2018-02-23,36.877796555518565,37.45017920715632,37.77725500809218,36.5507207545827,1016.0,45947690.0,0.77
2018-02-26,36.877796555518565,37.45017920715632,37.85902395832615,36.71425865505063,900.0,44039422.0,0.81
2018-02-27,38.186099759262014,37.45017920715632,39.90324771417529,37.28664130668839,4468.0,235492039.0,0.83
2018-03-01,37.85902395832615,37.28664130668839,38.594944510431844,37.28664130668839,967.0,44681567.0,0.82
2018-03-02,38.26786870949598,37.85902395832615,39.1673271620696,37.85902395832615,1578.0,75141615.0,0.78
2018-03-05,37.36841025692236,38.758482410899774,39.08555821183563,37.04133445598649,1159.0,61861283.0,0.73
2018-03-06,37.45017920715632,38.26786870949598,38.26786870949598,37.20487235645442,643.0,29487500.0,0.7
2018-03-07,33.77057644662786,35.16064860060528,35.16064860060528,33.77057644662786,2280.0,110372987.0,0.65
2018-03-08,33.36173169545803,33.36173169545803,34.17942119779769,33.03465589452217,1099.0,51340551.0,0.66
2018-03-09,33.52526959592596,33.52526959592596,33.93411434709579,33.52526959592596,353.0,13648969.0,0.64
2018-03-12,33.77057644662786,33.77057644662786,33.85234539686183,33.60703854615993,241.0,9961612.0,0.67
2018-03-13,34.17942119779769,33.6888074963939,34.26119014803165,33.6888074963939,381.0,12996152.0,0.73
2018-03-14,34.50649699873355,34.342959098265624,35.16064860060528,34.26119014803165,663.0,22223707.0,0.7
2018-03-15,34.09765224756373,34.42472804849959,34.67003489920148,34.09765224756373,311.0,11091500.0,0.68
2018-03-16,33.77057644662786,34.09765224756373,34.26119014803165,33.6888074963939,313.0,13900500.0,0.71
2018-03-19,34.01588329732976,33.85234539686183,34.17942119779769,33.36173169545803,205.0,7932450.0,0.73
2018-03-20,34.09765224756373,34.01588329732976,34.342959098265624,33.93411434709579,149.0,4716750.0,0.72
2018-03-21,34.67003489920148,34.342959098265624,34.83357279966942,34.26119014803165,473.0,17341150.0,0.74
2018-03-22,33.6888074963939,34.99711070013735,35.24241755083924,33.52526959592596,589.0,19840250.0,0.79
2018-03-23,34.01588329732976,32.70758009358631,34.01588329732976,32.38050429265044,286.0,10457650.0,0.84
2018-03-26,34.09765224756373,34.01588329732976,34.26119014803165,33.77057644662786,202.0,8106150.0,0.83
2018-03-27,34.99711070013735,34.58826594896752,35.24241755083924,34.50649699873355,799.0,34907350.0,0.92
