date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交筆數,price:成交金額,foreign_investors_shareholding:全體外資及陸資持股比率,institutional_investors_trading_summary:外陸資買賣超股數(不含外資自營商),institutional_investors_trading_summary:外資自營商買賣超股數,institutional_investors_trading_summary:自營商買賣超股數(自行買賣),institutional_investors_trading_summary:自營商買賣超股數(避險),RSI,SMA,MACD,CMO,ATR,BBANDS_upper,BBANDS_mid,BBANDS_lower
2018-01-02,8.2,8.25,8.25,8.2,16.0,312450.0,0.0,0.0,0.0,0.0,0.0,63.89326859661728,63.89326859661728,63.89326859661728,63.89326859661728,63.89326859661728,8.284289523781938,8.069999999999988,7.855710476218037
2018-01-03,8.28,8.07,8.3,8.06,17.0,303120.0,0.0,0.0,0.0,0.0,0.0,67.2740301453905,67.2740301453905,67.2740301453905,67.2740301453905,67.2740301453905,8.354289523781807,8.139999999999988,7.925710476218169
2018-01-04,8.13,8.28,8.28,8.11,19.0,433930.0,0.0,0.0,0.0,0.0,0.0,56.577227525275994,56.577227525275994,56.577227525275994,56.577227525275994,56.577227525275994,8.332180624630825,8.165999999999988,7.999819375369152
2018-01-05,8.07,8.13,8.17,8.05,19.0,332640.0,0.0,0.0,0.0,0.0,0.0,52.9504503836417,52.9504503836417,52.9504503836417,52.9504503836417,52.9504503836417,8.315194900767136,8.173999999999989,8.032805099232842
2018-01-08,8.09,8.1,8.19,8.02,15.0,389340.0,0.0,0.0,0.0,0.0,0.0,54.00877194218899,54.00877194218899,54.00877194218899,54.00877194218899,54.00877194218899,8.308194682148184,8.153999999999987,7.999805317851791
2018-01-09,8.09,8.13,8.13,7.98,18.0,362320.0,0.0,0.0,0.0,0.0,0.0,54.00877194218899,54.00877194218899,54.00877194218899,54.00877194218899,54.00877194218899,8.28504901176687,8.131999999999987,7.9789509882331044
2018-01-10,8.01,8.09,8.09,8.0,10.0,331130.0,0.0,0.0,0.0,0.0,0.0,48.905494440842176,48.905494440842176,48.905494440842176,48.905494440842176,48.905494440842176,8.156383671786855,8.077999999999987,7.9996163282131185
2018-01-11,8.07,8.15,8.15,7.99,12.0,256950.0,0.0,0.0,0.0,0.0,0.0,52.52845956738634,52.52845956738634,52.52845956738634,52.52845956738634,52.52845956738634,8.124787753850713,8.065999999999987,8.00721224614926
2018-01-12,8.1,8.15,8.19,8.0,14.0,346860.0,0.0,0.0,0.0,0.0,0.0,54.27430176546113,54.27430176546113,54.27430176546113,54.27430176546113,54.27430176546113,8.136992307258671,8.071999999999987,8.007007692741302
2018-01-15,8.09,7.89,8.15,7.89,13.0,224310.0,0.0,0.0,0.0,0.0,0.0,53.56711624900541,53.56711624900541,53.56711624900541,53.56711624900541,53.56711624900541,8.136992307257799,8.071999999999989,8.007007692742178
2018-01-16,8.07,8.09,8.1,7.99,21.0,481330.0,0.0,0.0,0.0,0.0,0.0,52.10483203445009,52.10483203445009,52.10483203445009,52.10483203445009,52.10483203445009,8.130481997429802,8.067999999999987,8.005518002570172
2018-01-17,8.06,8.02,8.06,8.0,9.0,410230.0,0.0,0.0,0.0,0.0,0.0,51.350037104662995,51.350037104662995,51.350037104662995,51.350037104662995,51.350037104662995,8.107393876958469,8.077999999999989,8.048606123041509
2018-01-18,7.99,8.11,8.11,7.99,12.0,306920.0,0.0,0.0,0.0,0.0,0.0,46.29454415077548,46.29454415077548,46.29454415077548,46.29454415077548,46.29454415077548,8.13935631844059,8.061999999999989,7.984643681559387
2018-01-19,8.05,8.08,8.08,7.93,10.0,319750.0,0.0,0.0,0.0,0.0,0.0,50.76861347053166,50.76861347053166,50.76861347053166,50.76861347053166,50.76861347053166,8.11940919820529,8.051999999999989,7.984590801794688
2018-01-22,8.07,8.0,8.07,8.0,21.0,497874.0,0.0,0.0,0.0,0.0,0.0,52.198140978565924,52.198140978565924,52.198140978565924,52.198140978565924,52.198140978565924,8.107866518210598,8.04799999999999,7.988133481789382
2018-01-23,8.04,8.06,8.07,8.02,8.0,337910.0,0.0,0.0,0.0,0.0,0.0,49.8594446755728,49.8594446755728,49.8594446755728,49.8594446755728,49.8594446755728,8.09771355313226,8.04199999999999,7.986286446867719
2018-01-24,8.03,8.04,8.04,8.0,14.0,440720.0,0.0,0.0,0.0,0.0,0.0,49.07022076620838,49.07022076620838,49.07022076620838,49.07022076620838,49.07022076620838,8.089065996670271,8.035999999999989,7.982934003329706
2018-01-25,7.93,8.05,8.05,7.93,17.0,518670.0,0.0,0.0,0.0,0.0,0.0,41.92366591467902,41.92366591467902,41.92366591467902,41.92366591467902,41.92366591467902,8.121652444939377,8.023999999999988,7.9263475550606
2018-01-26,7.98,7.93,8.0,7.86,13.0,269870.0,0.0,0.0,0.0,0.0,0.0,46.1468906323657,46.1468906323657,46.1468906323657,46.1468906323657,46.1468906323657,8.10879271229548,8.009999999999987,7.911207287704494
2018-01-29,7.9,7.85,7.96,7.85,17.0,300670.0,0.0,0.0,0.0,0.0,0.0,41.008537548151004,41.008537548151004,41.008537548151004,41.008537548151004,41.008537548151004,8.085252002282287,7.9759999999999875,7.866747997717688
2018-01-30,7.89,7.9,7.9,7.73,19.0,352545.0,0.0,0.0,0.0,0.0,0.0,40.40293305274093,40.40293305274093,40.40293305274093,40.40293305274093,40.40293305274093,8.050766406842406,7.945999999999988,7.84123359315757
2018-01-31,7.81,7.88,7.88,7.81,11.0,353200.0,0.0,0.0,0.0,0.0,0.0,35.84267058118614,35.84267058118614,35.84267058118614,35.84267058118614,35.84267058118614,8.013283421957802,7.901999999999989,7.7907165780421765
2018-02-01,7.81,7.85,7.85,7.8,13.0,296910.0,0.0,0.0,0.0,0.0,0.0,35.842670581186134,35.842670581186134,35.842670581186134,35.842670581186134,35.842670581186134,8.005373466635067,7.877999999999989,7.750626533364911
2018-02-02,8.01,7.88,8.01,7.83,24.0,349487.0,0.0,0.0,0.0,0.0,0.0,51.66164127861548,51.66164127861548,51.66164127861548,51.66164127861548,51.66164127861548,8.031295621124915,7.883999999999989,7.7367043788750625
2018-02-05,7.98,7.76,7.98,7.74,15.0,288580.0,0.0,0.0,0.0,0.0,0.0,49.68278690442753,49.68278690442753,49.68278690442753,49.68278690442753,49.68278690442753,8.066853228924646,7.899999999999989,7.733146771075332
2018-02-06,7.54,7.72,7.98,7.54,34.0,513590.0,0.0,0.0,0.0,0.0,0.0,30.95483637243041,30.95483637243041,30.95483637243041,30.95483637243041,30.95483637243041,8.164424879461155,7.8299999999999885,7.495575120538822
2018-02-07,7.72,7.9,7.9,7.59,18.0,407940.0,0.0,0.0,0.0,0.0,0.0,40.78810253857169,40.78810253857169,40.78810253857169,40.78810253857169,40.78810253857169,8.15827156972906,7.811999999999989,7.465728430270919
2018-02-08,7.48,7.84,7.84,7.48,21.0,337560.0,0.0,0.0,0.0,0.0,0.0,33.863169794719035,33.863169794719035,33.863169794719035,33.863169794719035,33.863169794719035,8.182641729570818,7.74599999999999,7.309358270429161
2018-02-09,7.55,7.4,7.61,7.4,13.0,276540.0,0.0,0.0,0.0,0.0,0.0,37.21153927976275,37.21153927976275,37.21153927976275,37.21153927976275,37.21153927976275,8.017009641748862,7.653999999999989,7.290990358251116
2018-02-12,7.67,7.85,7.85,7.51,16.0,372890.0,0.0,0.0,0.0,0.0,0.0,42.57854526232291,42.57854526232291,42.57854526232291,42.57854526232291,42.57854526232291,7.769718879139477,7.591999999999989,7.414281120860501
2018-02-21,7.69,7.67,7.69,7.62,18.0,359900.0,0.0,0.0,0.0,0.0,0.0,43.446201033397706,43.446201033397706,43.446201033397706,43.446201033397706,43.446201033397706,7.805040979025629,7.621999999999988,7.438959020974347
2018-02-22,7.7,7.61,7.7,7.53,10.0,290670.0,0.0,0.0,0.0,0.0,0.0,43.9026271424598,43.9026271424598,43.9026271424598,43.9026271424598,43.9026271424598,7.792997142841166,7.61799999999999,7.443002857158813
2018-02-23,7.6,7.71,7.76,7.58,17.0,447280.0,0.0,0.0,0.0,0.0,0.0,40.391970023721626,40.391970023721626,40.391970023721626,40.391970023721626,40.391970023721626,7.757516232636933,7.641999999999989,7.526483767363045
2018-02-26,7.75,7.78,7.79,7.75,17.0,263970.0,0.0,0.0,0.0,0.0,0.0,47.21092606915492,47.21092606915492,47.21092606915492,47.21092606915492,47.21092606915492,7.7794884608694295,7.681999999999988,7.584511539130546
2018-02-27,8.52,7.7,8.52,7.7,152.0,3477640.0,0.06,24000.0,0.0,0.0,0.0,67.66183585252156,67.66183585252156,67.66183585252156,67.66183585252156,67.66183585252156,8.526969628948411,7.851999999999987,7.177030371051563
2018-03-01,8.4,8.7,8.7,8.3,115.0,1903900.0,0.05,-1000.0,0.0,0.0,0.0,63.53107548839786,63.53107548839786,63.53107548839786,63.53107548839786,63.53107548839786,8.764828126110316,7.993999999999987,7.223171873889658
2018-03-02,8.43,8.25,8.58,8.25,24.0,562940.0,0.02,-13000.0,0.0,1000.0,0.0,64.12080599518987,64.12080599518987,64.12080599518987,64.12080599518987,64.12080599518987,8.909311380393408,8.139999999999986,7.370688619606565
2018-03-05,8.35,8.5,8.5,8.28,26.0,627820.0,0.0,-10000.0,0.0,-1000.0,0.0,61.27523741551616,61.27523741551616,61.27523741551616,61.27523741551616,61.27523741551616,8.841216835739628,8.289999999999987,7.738783164260346
2018-03-06,8.2,8.15,8.35,8.11,55.0,908740.0,0.0,0.0,0.0,0.0,0.0,56.23593992008945,56.23593992008945,56.23593992008945,56.23593992008945,56.23593992008945,8.591281802346657,8.379999999999987,8.168718197653316
2018-03-07,8.19,8.28,8.28,8.12,23.0,499580.0,0.0,0.0,0.0,0.0,0.0,55.90584742203723,55.90584742203723,55.90584742203723,55.90584742203723,55.90584742203723,8.515037309976963,8.313999999999988,8.112962690023013
2018-03-08,8.28,8.26,8.37,8.15,26.0,559630.0,0.0,0.0,0.0,0.0,0.0,58.279402988543474,58.279402988543474,58.279402988543474,58.279402988543474,58.279402988543474,8.471989010664712,8.289999999999988,8.108010989335265
2018-03-09,8.26,8.13,8.3,8.13,17.0,311250.0,0.0,0.0,0.0,1000.0,0.0,57.53818368570567,57.53818368570567,57.53818368570567,57.53818368570567,57.53818368570567,8.372344316589897,8.255999999999988,8.139655683410078
2018-03-12,8.23,8.15,8.26,8.13,19.0,302406.0,0.0,0.0,0.0,-1000.0,0.0,56.37985575312611,56.37985575312611,56.37985575312611,56.37985575312611,56.37985575312611,8.300585712817423,8.231999999999989,8.163414287182555
2018-03-13,8.23,8.27,8.27,8.13,21.0,363440.0,0.0,0.0,0.0,0.0,0.0,56.379855753126094,56.379855753126094,56.379855753126094,56.379855753126094,56.379855753126094,8.299188234184797,8.237999999999989,8.17681176581518
2018-03-14,8.22,8.25,8.25,8.11,9.0,287180.0,0.0,0.0,0.0,1000.0,0.0,55.94446359061009,55.94446359061009,55.94446359061009,55.94446359061009,55.94446359061009,8.288899888670684,8.24399999999999,8.199100111329294
2018-03-15,8.16,8.15,8.3,8.15,14.0,287620.0,0.0,0.0,0.0,-1000.0,0.0,53.28556277443916,53.28556277443916,53.28556277443916,53.28556277443916,53.28556277443916,8.285726706920984,8.219999999999988,8.154273293078992
2018-03-16,8.17,8.3,8.4,8.17,36.0,390060.0,0.0,0.0,0.0,0.0,0.0,53.680693231829004,53.680693231829004,53.680693231829004,53.680693231829004,53.680693231829004,8.263188234185261,8.201999999999988,8.140811765814714
2018-03-19,8.3,8.17,8.36,8.1,30.0,498680.0,0.0,0.0,0.0,1000.0,0.0,58.58497434922021,58.58497434922021,58.58497434922021,58.58497434922021,58.58497434922021,8.316079968038663,8.215999999999989,8.115920031961315
2018-03-20,8.3,8.28,8.31,8.15,16.0,305330.0,0.0,0.0,0.0,0.0,0.0,58.5849743492202,58.5849743492202,58.5849743492202,58.5849743492202,58.5849743492202,8.35132600711657,8.229999999999986,8.108673992883402
2018-03-21,8.6,8.3,8.7,8.3,57.0,1013800.0,0.0,0.0,0.0,0.0,0.0,67.72958345357173,67.72958345357173,67.72958345357173,67.72958345357173,67.72958345357173,8.623893063785301,8.305999999999987,7.988106936214673
2018-03-22,8.52,8.61,8.61,8.4,33.0,408390.0,0.0,0.0,0.0,-1000.0,0.0,63.69091576224953,63.69091576224953,63.69091576224953,63.69091576224953,63.69091576224953,8.694075940246666,8.377999999999986,8.061924059753306
2018-03-23,8.52,8.35,8.52,8.34,14.0,378100.0,0.0,0.0,0.0,1000.0,0.0,63.69091576224953,63.69091576224953,63.69091576224953,63.69091576224953,63.69091576224953,8.696644324292652,8.447999999999984,8.199355675707316
2018-03-26,8.46,8.58,8.58,8.34,15.0,303200.0,0.0,0.0,0.0,0.0,0.0,60.550356107145106,60.550356107145106,60.550356107145106,60.550356107145106,60.550356107145106,8.680798406375262,8.479999999999986,8.27920159362471
2018-03-27,8.39,8.56,8.57,8.26,20.0,352010.0,0.0,0.0,0.0,0.0,0.0,57.01793469068045,57.01793469068045,57.01793469068045,57.01793469068045,57.01793469068045,8.637942845486865,8.497999999999985,8.358057154513105
2018-03-28,8.3,8.44,8.46,8.22,23.0,507680.0,0.0,0.0,0.0,0.0,0.0,52.75645370654141,52.75645370654141,52.75645370654141,52.75645370654141,52.75645370654141,8.606000000009018,8.437999999999985,8.26999999999095
2018-03-29,8.33,8.4,8.4,8.21,51.0,679911.0,0.0,0.0,0.0,0.0,0.0,53.99085581906826,53.99085581906826,53.99085581906826,53.99085581906826,53.99085581906826,8.5624807681017,8.399999999999986,8.237519231898272
2018-03-30,8.38,8.4,8.4,8.24,39.0,374298.0,0.0,0.0,0.0,-1000.0,0.0,56.051901821184366,56.051901821184366,56.051901821184366,56.051901821184366,56.051901821184366,8.481836241754936,8.371999999999987,8.26216375824504
2018-03-31,8.38,8.38,8.38,8.26,21.0,307746.0,0.0,0.0,0.0,0.0,0.0,56.051901821184366,56.051901821184366,56.051901821184366,56.051901821184366,56.051901821184366,8.425971422758254,8.355999999999987,8.286028577241721
2018-04-02,8.38,8.38,8.38,8.26,25.0,333439.0,0.0,0.0,0.0,0.0,0.0,56.051901821184366,56.051901821184366,56.051901821184366,56.051901821184366,56.051901821184366,8.420452990923803,8.353999999999989,8.287547009076174
2018-04-03,8.38,8.43,8.5,8.33,26.0,418560.0,0.0,0.0,0.0,0.0,0.0,56.051901821184366,56.051901821184366,56.051901821184366,56.051901821184366,56.051901821184366,8.410000000034048,8.369999999999989,8.32999999996593
2018-04-09,8.32,8.5,8.52,8.32,26.0,503650.0,0.0,0.0,0.0,1000.0,0.0,52.27238870845892,52.27238870845892,52.27238870845892,52.27238870845892,52.27238870845892,8.416000000028212,8.36799999999999,8.319999999971767
2018-04-10,8.4,8.48,8.49,8.3,26.0,452350.0,0.0,0.0,0.0,0.0,0.0,56.48549991187907,56.48549991187907,56.48549991187907,56.48549991187907,56.48549991187907,8.42625863989026,8.37199999999999,8.317741360109718
2018-04-11,9.24,9.24,9.24,9.24,90.0,3511200.0,0.0,0.0,0.0,0.0,0.0,78.22289129011747,78.22289129011747,78.22289129011747,78.22289129011747,78.22289129011747,9.242065899469946,8.543999999999988,7.845934100530031
2018-04-12,10.15,10.15,10.15,10.15,61.0,1512350.0,0.0,0.0,0.0,0.0,0.0,86.24140997786401,86.24140997786401,86.24140997786401,86.24140997786401,86.24140997786401,10.322044943111994,8.897999999999987,7.473955056887981
2018-04-13,11.15,11.15,11.15,10.2,507.0,18445800.0,0.12,47000.0,0.0,1000.0,0.0,90.41713965879619,90.41713965879619,90.41713965879619,90.41713965879619,90.41713965879619,11.606712045727422,9.451999999999988,7.297287954272553
2018-04-16,12.25,11.7,12.25,11.5,247.0,9134036.0,0.11,-4000.0,0.0,-2000.0,0.0,92.95134614895929,92.95134614895929,92.95134614895929,92.95134614895929,92.95134614895929,12.96004041116273,10.237999999999987,7.5159595888372435
2018-04-17,13.45,13.45,13.45,13.45,81.0,3722960.0,0.11,0.0,0.0,0.0,0.0,94.6221596899674,94.6221596899674,94.6221596899674,94.6221596899674,94.6221596899674,14.227943623628324,11.247999999999987,8.26805637637165
2018-04-18,12.15,12.9,12.9,12.15,270.0,7530332.0,0.11,1000.0,0.0,6000.0,0.0,74.12353531996489,74.12353531996489,74.12353531996489,74.12353531996489,74.12353531996489,14.054949437628432,11.829999999999988,9.605050562371543
2018-04-19,11.6,10.95,12.0,10.95,394.0,9355090.0,0.11,-1000.0,0.0,1000.0,0.0,67.46450182735386,67.46450182735386,67.46450182735386,67.46450182735386,67.46450182735386,13.668676854609465,12.119999999999987,10.571323145390508
2018-04-20,10.55,11.4,11.4,10.55,243.0,4476675.0,0.1,-2000.0,0.0,1000.0,0.0,56.94649667931908,56.94649667931908,56.94649667931908,56.94649667931908,56.94649667931908,13.886796226412079,11.99999999999999,10.1132037735879
2018-04-23,10.35,10.55,11.1,10.35,203.0,3460019.0,0.1,0.0,0.0,0.0,0.0,55.181763635041406,55.181763635041406,55.181763635041406,55.181763635041406,55.181763635041406,13.880619384151789,11.619999999999989,9.359380615848188
2018-04-24,10.45,10.35,10.95,10.15,146.0,2638600.0,0.1,0.0,0.0,-7000.0,0.0,55.917351195201135,55.917351195201135,55.917351195201135,55.917351195201135,55.917351195201135,12.464437606822308,11.01999999999999,9.575562393177673
2018-04-25,10.0,9.6,10.0,9.6,105.0,1798620.0,0.1,0.0,0.0,7000.0,0.0,51.79746415100245,51.79746415100245,51.79746415100245,51.79746415100245,51.79746415100245,11.665918212506202,10.589999999999991,9.51408178749378
2018-04-26,9.86,10.05,10.55,9.86,87.0,1309760.0,0.1,0.0,0.0,-6000.0,0.0,50.54962989510037,50.54962989510037,50.54962989510037,50.54962989510037,50.54962989510037,10.77437580711615,10.24199999999999,9.70962419288383
2018-04-27,9.87,9.86,10.25,9.85,72.0,1563320.0,0.1,0.0,0.0,0.0,0.0,50.641098181215725,50.641098181215725,50.641098181215725,50.641098181215725,50.641098181215725,10.600222621904845,10.105999999999991,9.611777378095137
2018-04-30,10.85,10.15,10.85,10.0,179.0,3240200.0,0.1,0.0,0.0,-2000.0,0.0,58.702887447953486,58.702887447953486,58.702887447953486,58.702887447953486,58.702887447953486,10.980245439122802,10.20599999999999,9.43175456087718
2018-05-02,10.4,10.75,10.75,10.1,121.0,2087310.0,0.1,0.0,0.0,10000.0,0.0,54.315921844817694,54.315921844817694,54.315921844817694,54.315921844817694,54.315921844817694,10.958585077222509,10.19599999999999,9.433414922777473
2018-05-03,10.55,10.25,10.6,10.15,76.0,1333250.0,0.1,0.0,0.0,-10000.0,0.0,55.50945883338122,55.50945883338122,55.50945883338122,55.50945883338122,55.50945883338122,11.082309216744461,10.305999999999992,9.529690783255523
2018-05-04,10.25,10.4,10.95,10.25,91.0,1591750.0,0.06,-17000.0,0.0,10000.0,0.0,52.55228212953947,52.55228212953947,52.55228212953947,52.55228212953947,52.55228212953947,11.033381243956454,10.383999999999991,9.73461875604353
