date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交筆數,price:成交金額,foreign_investors_shareholding:全體外資及陸資持股比率
2007-04-23,6.5,6.71,6.9,6.4,230.0,4611153.0,56.06
2007-04-24,6.15,6.41,6.6,6.15,146.0,3383401.0,56.06
2007-04-25,5.72,6.01,6.14,5.72,171.0,4534410.0,56.06
2007-04-26,6.0,5.65,6.1,5.51,228.0,4863261.0,56.06
2007-04-27,5.95,5.94,5.99,5.65,118.0,2325675.0,56.06
2007-04-30,5.7,6.0,6.08,5.69,93.0,2022854.0,56.06
2007-05-02,5.35,5.7,5.7,5.31,119.0,2540160.0,56.06
2007-05-03,4.98,4.98,5.1,4.98,91.0,1756850.0,56.06
2007-05-04,5.25,4.9,5.25,4.9,69.0,1052265.0,56.06
2007-05-07,5.21,5.2,5.36,5.13,83.0,1400270.0,56.06
2007-05-08,5.34,5.21,5.34,5.1,59.0,698086.0,56.06
2007-05-09,5.54,5.34,5.65,5.26,57.0,925756.0,61.48
2007-05-10,5.33,5.64,5.64,5.23,91.0,1832236.0,61.48
2007-05-11,5.2,5.25,5.3,5.08,102.0,1660283.0,61.48
2007-05-14,5.32,5.3,5.4,5.2,87.0,1481826.0,61.48
2007-05-15,5.18,5.2,5.36,5.1,41.0,631349.0,61.48
2007-05-16,5.1,5.15,5.2,5.0,50.0,906090.0,61.48
2007-05-17,5.0,5.2,5.3,4.96,70.0,1058749.0,61.48
2007-05-18,5.11,5.05,5.18,5.0,58.0,1190925.0,61.48
2007-05-21,5.1,5.02,5.1,5.0,40.0,506814.0,61.48
2007-05-22,5.07,5.2,5.2,5.02,53.0,622950.0,61.48
2007-05-23,5.12,5.12,5.14,5.01,65.0,758468.0,61.48
2007-05-24,5.01,5.02,5.1,4.92,75.0,1512604.0,61.48
2007-05-25,4.96,4.95,5.0,4.92,41.0,707436.0,61.48
2007-05-28,4.96,4.92,5.05,4.92,30.0,298529.0,61.48
2007-05-29,4.91,5.02,5.03,4.86,38.0,473535.0,61.48
2007-05-30,4.84,4.93,4.94,4.81,44.0,573850.0,61.48
2007-05-31,4.98,4.88,5.04,4.88,32.0,520863.0,61.48
2007-06-01,5.03,4.99,5.03,4.98,51.0,762642.0,61.48
2007-06-04,5.03,5.01,5.13,5.01,58.0,981481.0,61.48
2007-06-05,5.38,5.04,5.38,5.0,180.0,4175542.0,61.48
2007-06-06,5.23,5.35,5.38,5.2,90.0,1932704.0,61.48
2007-06-07,5.15,5.13,5.29,5.08,45.0,772448.0,61.48
2007-06-08,5.2,5.1,5.25,5.03,63.0,1326353.0,61.48
2007-06-11,5.56,5.35,5.56,5.23,100.0,2225895.0,61.48
2007-06-12,5.94,5.94,5.94,5.94,100.0,2221040.0,61.48
2007-06-13,5.87,6.33,6.33,5.7,329.0,7584855.0,61.48
2007-06-14,5.66,5.87,5.91,5.65,135.0,2733949.0,61.48
2007-06-15,5.85,5.79,5.9,5.66,82.0,2136917.0,61.48
2007-06-20,5.93,6.23,6.24,5.86,160.0,3528278.0,61.48
2007-06-21,5.75,5.78,6.05,5.75,81.0,1757220.0,61.48
2007-06-22,5.9,5.75,5.9,5.68,67.0,1596111.0,61.48
2007-06-23,6.09,6.18,6.18,5.95,121.0,2948030.0,61.48
2007-06-25,6.0,6.15,6.3,6.0,106.0,3280526.0,61.48
2007-06-26,5.8,5.9,6.05,5.72,90.0,2783522.0,61.48
2007-06-27,5.78,5.7,5.95,5.7,60.0,1281760.0,61.48
2007-06-28,5.87,5.81,5.95,5.78,70.0,1338943.0,61.48
2007-06-29,5.49,5.8,5.86,5.49,110.0,3146510.0,61.48
2007-07-02,5.87,5.5,5.87,5.5,101.0,2150913.0,61.48
2007-07-03,6.05,6.15,6.15,5.95,244.0,6399496.0,61.48
2007-07-04,6.47,6.1,6.47,6.1,196.0,6101208.0,61.48
2007-07-05,6.92,6.92,6.92,6.52,414.0,14238425.0,61.5
2007-07-06,7.4,7.4,7.4,7.31,192.0,7162199.0,61.48
2007-07-09,7.91,7.91,7.91,7.91,103.0,2506238.0,61.48
2007-07-10,8.46,8.46,8.46,8.46,103.0,2349340.0,61.48
2007-07-11,8.58,9.05,9.05,7.88,850.0,27052905.0,61.49
2007-07-12,8.63,8.5,9.0,8.01,444.0,12036294.0,61.49
2007-07-13,8.15,8.7,8.98,8.1,388.0,11067513.0,61.48
2007-07-16,7.8,8.2,8.35,7.8,281.0,7326438.0,61.48
2007-07-17,7.92,7.8,8.09,7.8,151.0,3783863.0,61.48
2007-07-18,8.47,7.88,8.47,7.81,290.0,9610908.0,61.48
2007-07-19,9.06,8.7,9.06,8.65,228.0,9952049.0,61.48
2007-07-20,8.87,9.69,9.69,8.52,507.0,17847793.0,61.48
2007-07-23,8.45,8.52,8.8,8.45,208.0,6239275.0,61.48
2007-07-24,9.04,8.46,9.04,8.46,414.0,17569204.0,61.48
2007-07-25,9.67,9.0,9.67,8.68,544.0,21790903.0,61.48
2007-07-26,9.5,9.7,10.3,9.22,623.0,31725439.0,61.48
2007-07-27,10.1,9.2,10.1,9.06,286.0,9159023.0,61.48
2007-07-30,10.8,10.8,10.8,10.8,377.0,20078311.0,61.48
2007-07-31,10.4,11.55,11.55,10.4,701.0,34438313.0,61.5
2007-08-01,10.15,10.5,10.6,9.68,325.0,11449171.0,61.5
2007-08-02,9.44,10.15,10.4,9.44,173.0,5906641.0,61.5
2007-08-03,9.32,9.4,9.5,9.0,170.0,5802315.0,61.5
2007-08-06,8.95,8.7,8.99,8.67,143.0,5167556.0,61.5
2007-08-07,8.4,9.0,9.0,8.4,91.0,2591330.0,61.5
2007-08-08,8.85,8.01,8.85,8.01,108.0,2134112.0,61.5
2007-08-09,9.1,8.8,9.46,8.5,174.0,5845650.0,61.5
2007-08-10,9.09,8.8,9.15,8.8,115.0,3011088.0,61.5
2007-08-13,9.27,8.9,9.29,8.83,85.0,2686264.0,61.5
2007-08-14,9.01,9.01,9.22,8.91,45.0,1234070.0,61.5
2007-08-15,8.6,8.8,8.8,8.38,87.0,4458139.0,61.5
2007-08-16,8.0,8.39,8.39,8.0,51.0,2026170.0,61.5
2007-08-17,7.44,7.44,7.77,7.44,46.0,1110910.0,61.5
2007-08-20,7.69,7.75,7.75,7.44,72.0,1577692.0,61.5
2007-08-21,7.16,7.5,7.5,7.16,54.0,1502920.0,61.5
2007-08-22,6.66,6.83,6.9,6.66,57.0,1787636.0,61.5
2007-08-23,6.9,6.55,7.12,6.3,127.0,2689780.0,61.5
2007-08-24,6.61,6.8,7.0,6.52,103.0,1712178.0,61.5
