date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交筆數,price:成交金額,foreign_investors_shareholding:全體外資及陸資持股比率,institutional_investors_trading_summary:外陸資買賣超股數(不含外資自營商),institutional_investors_trading_summary:外資自營商買賣超股數,institutional_investors_trading_summary:自營商買賣超股數(自行買賣),institutional_investors_trading_summary:自營商買賣超股數(避險),RSI,SMA,MACD,CMO,ATR,BBANDS_upper,BBANDS_mid,BBANDS_lower
2022-11-30,38.8,39.55,39.55,38.6,118.0,5818662.0,3.38,0.0,0.0,-27000.0,0.0,50.837988826815625,50.837988826815625,50.837988826815625,50.837988826815625,50.837988826815625,41.49504691629875,39.63000000000001,37.76495308370127
2022-12-01,38.6,39.15,39.15,38.5,232.0,10806201.0,3.38,-1000.0,0.0,-23000.0,0.0,49.64330675618969,49.64330675618969,49.64330675618969,49.64330675618969,49.64330675618969,40.854870815594865,39.21000000000001,37.56512918440515
2022-12-02,39.15,38.65,39.45,38.65,131.0,6384761.0,3.38,-3000.0,0.0,-28000.0,0.0,52.919873245812575,52.919873245812575,52.919873245812575,52.919873245812575,52.919873245812575,39.38039984012233,38.88000000000001,38.37960015987769
2022-12-05,41.05,39.6,41.45,39.5,373.0,22081056.0,3.41,18000.0,0.0,-81000.0,0.0,62.09537088782435,62.09537088782435,62.09537088782435,62.09537088782435,62.09537088782435,41.09065205837298,39.250000000000014,37.40934794162705
2022-12-06,40.15,40.8,41.05,39.9,284.0,14354268.0,3.42,11000.0,0.0,-20000.0,0.0,56.48021358890909,56.48021358890909,56.48021358890909,56.48021358890909,56.48021358890909,41.39065205837323,39.55000000000001,37.709347941626795
2022-12-07,39.75,40.5,40.5,39.75,135.0,7058720.0,3.43,5000.0,0.0,-29000.0,0.0,54.13706632472838,54.13706632472838,54.13706632472838,54.13706632472838,54.13706632472838,41.42095211115448,39.74000000000001,38.05904788884554
2022-12-08,39.5,39.75,39.75,39.25,108.0,5898762.0,3.43,-3000.0,0.0,-36000.0,0.0,52.66644137674322,52.66644137674322,52.66644137674322,52.66644137674322,52.66644137674322,41.22476051442197,39.92000000000001,38.615239485578044
2022-12-09,39.2,39.5,39.5,38.65,108.0,3994987.0,3.42,-6000.0,0.0,-27000.0,0.0,50.88027229444671,50.88027229444671,50.88027229444671,50.88027229444671,50.88027229444671,41.211561547486546,39.93000000000001,38.64843845251347
2022-12-12,38.6,39.2,39.2,38.55,79.0,4527949.0,3.41,-3000.0,0.0,-20000.0,0.0,47.41662314291489,47.41662314291489,47.41662314291489,47.41662314291489,47.41662314291489,40.48575331699045,39.440000000000005,38.39424668300956
2022-12-13,38.65,38.9,38.9,38.5,111.0,6572733.0,3.4,-11000.0,0.0,-23000.0,0.0,47.73591749405506,47.73591749405506,47.73591749405506,47.73591749405506,47.73591749405506,40.05082380293737,39.14,38.22917619706263
