date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交筆數,price:成交金額,foreign_investors_shareholding:全體外資及陸資持股比率
2018-01-02,45.2867892706203,45.2867892706203,45.48255348936937,45.02577031228819,34.0,1315000.0,57.2
2018-01-03,45.54780822895239,45.2867892706203,45.54780822895239,45.15627979145424,44.0,2126055.0,57.2
2018-01-04,45.54780822895239,45.352044010203315,45.54780822895239,45.221534531037264,50.0,1985460.0,57.21
2018-01-05,45.2867892706203,45.2867892706203,45.48255348936937,45.15627979145424,49.0,2079784.0,57.22
2018-01-08,45.54780822895239,45.352044010203315,45.874081926867525,45.352044010203315,70.0,3042650.0,57.22
2018-01-09,45.15627979145424,45.54780822895239,45.613062968535424,45.15627979145424,36.0,1286378.0,57.22
2018-01-10,45.743572447701474,45.15627979145424,46.00459140603358,45.15627979145424,88.0,4425792.0,57.22
2018-01-11,44.83000609353911,45.15627979145424,45.67831770811845,44.83000609353911,91.0,3762452.0,57.21
2018-01-12,45.2867892706203,44.37322291645792,45.2867892706203,44.37322291645792,64.0,2527741.0,57.22
2018-01-15,45.221534531037264,45.2867892706203,45.613062968535424,45.091025051871206,81.0,3514111.0,57.22
2018-01-16,46.26561036436569,45.2867892706203,47.24443145811109,45.2867892706203,391.0,20016053.0,57.2
2018-01-17,46.20035562478266,46.33086510394871,46.33086510394871,45.613062968535424,127.0,5533815.0,57.21
2018-01-18,46.59188406228082,46.20035562478266,46.59188406228082,45.743572447701474,95.0,4247583.0,57.21
2018-01-19,46.33086510394871,46.59188406228082,46.72239354144687,45.8088271872845,104.0,4676285.0,57.2
2018-01-22,45.352044010203315,46.0698461456166,46.0698461456166,45.352044010203315,120.0,4835820.0,57.18
2018-01-23,45.02577031228819,45.41729874978634,45.48255348936937,44.89526083312213,77.0,3904500.0,57.18
2018-01-24,45.41729874978634,45.02577031228819,45.41729874978634,44.568987135206996,67.0,2514696.0,57.17
2018-01-25,45.67831770811845,45.41729874978634,45.67831770811845,44.76475135395608,83.0,4156167.0,57.16
2018-01-26,45.54780822895239,45.15627979145424,45.54780822895239,44.96051557270516,48.0,2041950.0,57.15
2018-01-29,45.613062968535424,45.67831770811845,45.8088271872845,45.15627979145424,64.0,3486450.0,57.15
2018-01-30,45.8088271872845,45.352044010203315,46.135100885199634,45.02577031228819,287.0,13907965.0,57.17
2018-01-31,46.20035562478266,45.8088271872845,46.20035562478266,45.48255348936937,149.0,7043683.0,57.17
2018-02-01,46.396119843531736,46.33086510394871,46.657138801863844,46.26561036436569,98.0,5225900.0,57.17
2018-02-02,45.67831770811845,45.93933666645056,46.396119843531736,45.67831770811845,87.0,4474335.0,57.17
2018-02-05,45.93933666645056,45.2867892706203,45.93933666645056,44.438477656040945,95.0,3915412.0,57.15
2018-02-06,45.02577031228819,44.83000609353911,45.091025051871206,43.0681281247974,199.0,10409982.0,57.03
2018-02-07,44.37322291645792,45.02577031228819,45.221534531037264,44.37322291645792,114.0,4989966.0,57.01
2018-02-08,44.37322291645792,44.37322291645792,44.37322291645792,43.329147083129506,119.0,6163584.0,57.01
2018-02-09,43.26389234354647,42.41558072896713,43.45965656229555,42.41558072896713,85.0,3129068.0,57.02
2018-02-12,43.98169447895977,43.329147083129506,43.98169447895977,43.329147083129506,71.0,2382705.0,57.02
2018-02-21,44.568987135206996,44.04694921854279,44.568987135206996,44.04694921854279,63.0,2282834.0,57.02
2018-02-22,44.96051557270516,44.50373239562398,45.02577031228819,44.3079681768749,75.0,3126994.0,57.03
2018-02-23,45.2867892706203,45.02577031228819,45.352044010203315,44.96051557270516,77.0,3385268.0,57.04
2018-02-26,45.41729874978634,45.2867892706203,45.54780822895239,45.15627979145424,51.0,3371400.0,57.04
2018-02-27,45.221534531037264,45.67831770811845,45.67831770811845,44.63424187479003,101.0,4325510.0,57.05
2018-03-01,45.02577031228819,44.76475135395608,45.02577031228819,44.568987135206996,79.0,3854227.0,57.02
2018-03-02,44.63424187479003,44.568987135206996,44.63424187479003,44.37322291645792,64.0,2763694.0,57.01
2018-03-05,44.699496614373054,44.37322291645792,44.699496614373054,44.17745869770884,60.0,3036437.0,57.0
2018-03-06,44.699496614373054,44.76475135395608,44.76475135395608,44.3079681768749,35.0,1432850.0,57.0
2018-03-07,44.76475135395608,44.438477656040945,44.89526083312213,44.438477656040945,48.0,1783200.0,57.0
2018-03-08,44.699496614373054,45.15627979145424,45.2867892706203,44.699496614373054,92.0,4030250.0,57.01
2018-03-09,44.76475135395608,44.76475135395608,44.76475135395608,44.50373239562398,71.0,3526870.0,57.01
2018-03-12,43.98169447895977,44.438477656040945,44.438477656040945,43.72067552062766,159.0,10044550.0,57.01
2018-03-13,43.98169447895977,43.98169447895977,44.11220395812581,43.72067552062766,73.0,3013750.0,57.02
2018-03-14,44.3079681768749,43.916439739376735,44.3079681768749,43.785930260210684,72.0,3513165.0,57.02
2018-03-15,44.37322291645792,44.3079681768749,44.37322291645792,44.04694921854279,65.0,3222914.0,57.03
2018-03-16,44.24271343729187,44.568987135206996,44.63424187479003,43.916439739376735,98.0,4136432.0,57.03
2018-03-19,44.24271343729187,44.3079681768749,44.89526083312213,44.24271343729187,112.0,5068716.0,57.04
2018-03-20,48.614780989354635,44.438477656040945,48.614780989354635,44.37322291645792,874.0,71331010.0,57.05
2018-03-21,53.44363171849859,53.44363171849859,53.44363171849859,53.44363171849859,451.0,32795052.0,57.02
2018-03-22,58.72926562472372,58.72926562472372,58.72926562472372,58.72926562472372,1809.0,179927910.0,56.66
2018-03-23,64.6021921871961,59.381813020553984,64.6021921871961,59.381813020553984,7358.0,676779402.0,56.81
2018-03-26,63.16658791636951,67.21238177051714,69.69206187467215,62.90556895803741,5648.0,471979438.0,55.12
2018-03-27,61.469964687210826,63.75388057261675,65.51575854135847,60.62165307263149,3537.0,288052254.0,54.8
2018-03-28,62.90556895803741,61.53521942679385,64.08015427053188,61.53521942679385,1569.0,127290085.0,54.79
2018-03-29,61.99200260387504,62.97082369762043,63.558116353867675,61.73098364554293,899.0,67650420.0,54.79
2018-03-30,59.77334145805214,62.644549999705305,62.644549999705305,59.512322499720035,758.0,54937959.0,54.8
2018-03-31,65.64626802052452,60.49114359346543,65.64626802052452,60.49114359346543,2219.0,176939184.0,54.8
2018-04-02,63.362352135118584,66.55983437468689,67.08187229135109,63.362352135118584,1698.0,140823433.0,54.78
2018-04-03,63.16658791636951,63.68862583303372,64.47168270803003,62.644549999705305,1030.0,84575880.0,54.56
2018-04-09,67.08187229135109,65.38524906219241,68.77849552050978,65.25473958302635,1707.0,153603920.0,54.36
2018-04-10,60.4258888538824,66.55983437468689,66.55983437468689,60.4258888538824,1152.0,90787636.0,54.13
2018-04-11,58.337737187225564,58.72926562472372,60.817417291380565,56.96738765598201,985.0,71950530.0,54.15
2018-04-12,60.034360416384246,59.18604880180491,61.339455208044775,59.18604880180491,945.0,68261260.0,54.14
2018-04-13,54.16143385391187,59.381813020553984,59.64283197888609,54.03092437474582,2271.0,145937490.0,54.2
2018-04-16,53.2478674997495,54.94449072890819,56.053821301819646,53.2478674997495,839.0,52011929.0,54.41
2018-04-17,51.55124427059082,53.50888645808161,54.748726510159116,50.7681873955945,994.0,59616979.0,54.6
2018-04-18,52.138536926838064,52.39955588517016,52.9868485414174,51.29022531225871,544.0,31859050.0,54.72
2018-04-19,53.50888645808161,52.46481062475319,55.858057083070555,52.46481062475319,1097.0,65040304.0,54.69
2018-04-20,52.85633906225135,52.92159380183437,54.748726510159116,52.53006536433622,667.0,42287141.0,54.68
2018-04-23,55.205509687240294,53.313122239332536,55.98856656223661,53.313122239332536,1036.0,59303036.0,54.67
2018-04-24,52.9868485414174,55.4665286455724,56.119076041402664,52.46481062475319,619.0,34684093.0,54.67
2018-04-25,53.9656696351628,52.9868485414174,54.61821703099306,52.53006536433622,566.0,32716800.0,54.78
2018-04-26,54.03092437474582,54.81398124974214,57.815699270561346,52.20379166642108,2173.0,138957636.0,54.85
2018-04-27,54.16143385391187,54.29194333307793,55.4665286455724,53.2478674997495,569.0,31960357.0,54.92
2018-04-30,54.61821703099306,54.42245281224398,55.72754760390451,54.35719807266095,344.0,21280750.0,54.92
2018-05-02,53.378376978915554,54.94449072890819,55.27076442682333,53.313122239332536,317.0,18039670.0,54.9
2018-05-03,53.2478674997495,53.313122239332536,54.03092437474582,52.85633906225135,471.0,32364755.0,54.99
2018-05-04,51.42073479142476,53.18261276016648,53.2478674997495,51.15971583309267,532.0,31382900.0,55.07
2018-05-07,51.355480051841745,52.07328218725503,52.72582958308529,51.355480051841745,315.0,19503760.0,55.08
2018-05-08,52.008027447672006,51.55124427059082,52.138536926838064,51.29022531225871,186.0,9808900.0,55.12
