date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交筆數,price:成交金額,foreign_investors_shareholding:全體外資及陸資持股比率
2007-04-23,99.6,99.0,99.8,98.0,60.0,9192900.0,6.59
2007-04-24,98.6,99.5,99.5,98.5,36.0,3687030.0,6.59
2007-04-25,99.0,99.0,99.5,98.9,31.0,3669504.0,6.59
2007-04-26,99.3,98.6,99.9,98.6,26.0,2456888.0,6.46
2007-04-27,97.8,99.0,99.3,97.5,76.0,12870489.0,6.25
2007-04-30,95.3,97.2,97.8,95.0,129.0,18463500.0,6.04
2007-05-02,95.0,96.0,99.0,95.0,102.0,13122350.0,5.88
2007-05-03,92.9,95.1,96.0,92.9,139.0,22524441.0,5.65
2007-05-04,95.0,94.0,95.0,93.5,88.0,12266650.0,5.65
2007-05-07,94.1,95.0,95.1,93.4,35.0,6048320.0,5.65
2007-05-08,93.6,93.1,93.8,92.0,94.0,14434240.0,5.65
2007-05-09,93.7,94.5,95.4,93.5,40.0,4561900.0,5.65
2007-05-10,94.2,94.5,94.6,94.0,39.0,5178900.0,5.7
2007-05-11,93.0,94.0,94.2,93.0,55.0,6226288.0,5.7
2007-05-14,94.0,93.2,94.0,93.2,48.0,5755699.0,5.7
2007-05-15,94.1,94.2,94.2,93.2,33.0,4137170.0,5.7
2007-05-16,93.0,93.5,93.5,93.0,39.0,5143000.0,5.56
2007-05-17,92.5,92.1,93.2,92.0,62.0,11025774.0,5.44
2007-05-18,91.1,92.0,92.1,91.1,113.0,14711200.0,5.29
2007-05-21,92.0,92.6,92.6,91.5,38.0,4259465.0,5.29
2007-05-22,92.8,91.5,93.0,91.5,53.0,7669229.0,5.29
2007-05-23,92.0,92.7,92.7,91.8,58.0,6427130.0,5.23
2007-05-24,92.3,91.8,93.0,91.8,72.0,7219700.0,5.13
2007-05-25,93.2,93.0,93.2,92.5,38.0,4641984.0,5.13
2007-05-28,94.4,93.2,94.5,93.2,64.0,8591409.0,5.13
2007-05-29,94.9,95.7,95.7,94.5,68.0,7858395.0,5.13
2007-05-30,94.9,94.9,94.9,94.1,21.0,2398460.0,5.15
2007-05-31,95.1,95.2,95.5,94.9,55.0,7080339.0,5.15
2007-06-01,98.0,95.5,98.0,95.0,112.0,13565924.0,5.15
2007-06-04,99.0,98.3,99.5,98.3,101.0,12199067.0,5.15
2007-06-05,98.5,99.0,99.5,98.2,64.0,8895500.0,5.15
2007-06-06,97.3,98.2,99.0,97.3,59.0,6588649.0,5.15
2007-06-07,101.5,100.5,104.0,100.5,285.0,48978175.0,5.15
2007-06-08,100.5,99.8,100.5,98.0,110.0,15961600.0,5.15
2007-06-11,102.5,101.0,103.0,100.5,129.0,20231824.0,5.15
2007-06-12,101.5,102.5,103.0,101.0,69.0,7734360.0,5.15
2007-06-13,100.5,101.5,101.5,99.5,78.0,11035600.0,5.15
2007-06-14,101.0,101.0,101.0,100.5,56.0,6726350.0,5.15
2007-06-15,103.0,103.0,105.0,102.5,217.0,37618374.0,5.15
2007-06-20,106.5,105.0,108.0,104.0,621.0,118017420.0,5.17
2007-06-21,108.0,108.0,110.0,107.0,639.0,131670900.0,5.17
2007-06-22,114.5,111.0,115.5,109.5,841.0,179710678.0,5.17
2007-06-23,114.0,115.5,115.5,111.0,345.0,70188151.0,5.17
2007-06-25,121.5,115.0,121.5,115.0,707.0,155052961.0,5.17
2007-06-26,130.0,126.0,130.0,122.5,1023.0,239107980.0,5.76
2007-06-27,139.0,133.5,139.0,133.5,298.0,87148007.0,6.17
2007-06-28,148.5,148.5,148.5,142.0,941.0,223459032.0,6.53
2007-06-29,140.0,154.5,158.0,140.0,1194.0,257940783.0,7.02
2007-07-02,149.5,142.0,149.5,136.5,899.0,232736039.0,6.01
2007-07-03,146.5,150.0,153.5,146.0,800.0,183534762.0,5.32
2007-07-04,144.0,146.0,149.0,140.0,718.0,183169279.0,5.12
2007-07-05,154.0,145.0,154.0,145.0,771.0,211039700.0,4.83
2007-07-06,164.5,157.5,164.5,157.0,1115.0,329835252.0,5.18
2007-07-09,176.0,176.0,176.0,174.0,423.0,159915404.0,4.89
2007-07-10,188.0,187.0,188.0,180.0,471.0,140840360.0,5.03
2007-07-11,190.0,195.0,201.0,183.0,1465.0,481410640.0,5.75
2007-07-12,192.0,194.0,198.0,186.0,1029.0,327094590.0,5.33
2007-07-13,187.0,192.0,196.5,182.0,741.0,221895164.0,5.27
2007-07-16,181.0,187.0,191.0,181.0,611.0,177260100.0,5.0
2007-07-17,191.0,181.5,192.0,181.5,617.0,182213310.0,5.0
2007-07-18,204.0,199.5,204.0,196.5,1312.0,509288490.0,4.52
2007-07-19,218.0,209.5,218.0,206.5,998.0,314288872.0,4.52
2007-07-20,218.0,220.0,229.5,215.0,929.0,272801572.0,4.52
2007-07-23,222.0,218.0,224.0,214.5,707.0,229062010.0,4.52
2007-07-24,216.0,223.0,228.0,215.0,808.0,262500994.0,4.52
2007-07-25,222.0,215.0,229.0,215.0,755.0,248974602.0,4.06
2007-07-26,213.0,224.0,229.5,213.0,747.0,242354300.0,4.06
