date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交筆數,price:成交金額,foreign_investors_shareholding:全體外資及陸資持股比率,institutional_investors_trading_summary:外陸資買賣超股數(不含外資自營商),institutional_investors_trading_summary:外資自營商買賣超股數,institutional_investors_trading_summary:自營商買賣超股數(自行買賣),institutional_investors_trading_summary:自營商買賣超股數(避險),RSI,SMA,MACD,CMO,ATR,BBANDS_upper,BBANDS_mid,BBANDS_lower
2024-12-26,140.5,141.0,141.0,140.0,12.0,2246500.0,17.32,0.0,0.0,0.0,0.0,37.03703703703704,37.03703703703704,37.03703703703704,37.03703703703704,37.03703703703704,142.04919333848107,140.5,138.95080666151893
2024-12-27,141.0,140.5,141.0,140.5,14.0,2675000.0,17.33,3000.0,0.0,0.0,0.0,38.268156424581015,38.268156424581015,38.268156424581015,38.268156424581015,38.268156424581015,142.04919333848107,140.5,138.95080666151893
2024-12-30,151.5,141.0,151.5,141.0,31.0,7378280.0,17.36,6000.0,0.0,-4000.0,-6000.0,57.19606674612635,57.19606674612635,57.19606674612635,57.19606674612635,57.19606674612635,151.50881895447273,143.0,134.49118104552727
2024-12-31,150.5,146.0,152.0,146.0,29.0,5555767.0,17.38,3000.0,0.0,0.0,3000.0,55.45222222222223,55.45222222222223,55.45222222222223,55.45222222222223,55.45222222222223,154.88799279134676,144.9,134.91200720865325
2025-01-02,156.0,151.0,157.0,151.0,21.0,3871000.0,17.38,0.0,0.0,0.0,-6000.0,62.26644986418475,62.26644986418475,62.26644986418475,62.26644986418475,62.26644986418475,160.15397894563188,147.9,135.64602105436813
2025-01-03,154.0,155.0,155.5,154.0,12.0,1856000.0,17.38,0.0,0.0,0.0,2000.0,58.74735556098257,58.74735556098257,58.74735556098257,58.74735556098257,58.74735556098257,160.94214677907863,150.6,140.25785322092136
2025-01-06,154.0,154.5,154.5,154.0,2.0,617500.0,17.38,0.0,0.0,0.0,1000.0,58.74735556098257,58.74735556098257,58.74735556098257,58.74735556098257,58.74735556098257,157.12937654087798,153.2,149.270623459122
2025-01-07,156.0,155.0,156.0,155.0,24.0,2934072.0,17.38,0.0,0.0,-3815.0,818.0,61.284970713411965,61.284970713411965,61.284970713411965,61.284970713411965,61.284970713411965,158.1199502484488,154.1,150.0800497515512
2025-01-08,156.0,156.0,156.0,156.0,1.0,156000.0,17.38,0.0,0.0,0.0,0.0,61.284970713411965,61.284970713411965,61.284970713411965,61.284970713411965,61.284970713411965,157.15959179422936,155.2,153.24040820577062
2025-01-09,147.5,156.0,156.0,147.5,20.0,3578450.0,17.38,0.0,0.0,0.0,9000.0,47.02645033843444,47.02645033843444,47.02645033843444,47.02645033843444,47.02645033843444,159.76099033699919,153.5,147.23900966300081
2025-01-10,149.0,149.0,149.0,149.0,6.0,390510.0,17.38,0.0,0.0,0.0,-363.0,49.26953832317187,49.26953832317187,49.26953832317187,49.26953832317187,49.26953832317187,159.65541752799913,152.5,145.34458247200087
2025-01-13,145.5,145.0,145.5,143.0,15.0,2598792.0,17.38,0.0,0.0,0.0,3991.0,44.53132785564747,44.53132785564747,44.53132785564747,44.53132785564747,44.53132785564747,159.57724330299632,150.8,142.0227566970037
2025-01-14,145.0,147.0,148.0,144.5,18.0,2768290.0,17.38,0.0,0.0,0.0,-4000.0,43.88208120892917,43.88208120892917,43.88208120892917,43.88208120892917,43.88208120892917,156.53473376995134,148.6,140.66526623004864
2025-01-15,142.0,144.0,144.0,142.0,13.0,1855715.0,17.38,0.0,0.0,-2000.0,3009.0,40.10402856931709,40.10402856931709,40.10402856931709,40.10402856931709,40.10402856931709,150.55815090134655,145.8,141.04184909865347
2025-01-16,144.0,143.0,144.0,142.5,6.0,858500.0,17.38,0.0,0.0,0.0,-1000.0,43.59080509512083,43.59080509512083,43.59080509512083,43.59080509512083,43.59080509512083,149.67820925690452,145.1,140.52179074309547
2025-01-17,146.0,144.0,146.0,143.5,19.0,3619000.0,17.38,0.0,0.0,0.0,-5000.0,46.918578369445854,46.918578369445854,46.918578369445854,46.918578369445854,46.918578369445854,147.32842712474618,144.5,141.67157287525382
2025-01-20,144.0,144.5,144.5,142.0,14.0,2154712.0,17.38,0.0,0.0,0.0,0.0,44.115836932682356,44.115836932682356,44.115836932682356,44.115836932682356,44.115836932682356,146.8532998322886,144.2,141.54670016771138
2025-01-21,142.5,143.5,143.5,142.5,5.0,715212.0,17.38,0.0,0.0,0.0,2000.0,42.08528362721097,42.08528362721097,42.08528362721097,42.08528362721097,42.08528362721097,146.50000000000458,143.7,140.8999999999954
2025-01-22,144.0,142.5,144.0,142.5,8.0,1720500.0,17.4,5000.0,0.0,0.0,-3000.0,44.82044376865284,44.82044376865284,44.82044376865284,44.82044376865284,44.82044376865284,146.32710574513345,144.1,141.87289425486654
2025-02-03,140.0,143.0,143.0,138.5,29.0,6620100.0,17.4,1000.0,0.0,0.0,3000.0,39.46756319732761,39.46756319732761,39.46756319732761,39.46756319732761,39.46756319732761,147.27994974842423,143.3,139.3200502515758
2025-02-04,141.5,140.0,141.5,140.0,13.0,1265200.0,17.41,1000.0,0.0,0.0,0.0,42.25277650077967,42.25277650077967,42.25277650077967,42.25277650077967,42.25277650077967,145.4594117081534,142.4,139.34058829184661
2025-02-05,142.5,142.0,143.0,142.0,6.0,713141.0,17.41,1000.0,0.0,0.0,-2000.0,44.099407571013245,44.099407571013245,44.099407571013245,44.099407571013245,44.099407571013245,144.7381811916558,142.1,139.4618188083442
2025-02-06,147.5,143.5,150.0,143.5,28.0,3606874.0,17.41,0.0,0.0,0.0,-5254.0,52.31091206023019,52.31091206023019,52.31091206023019,52.31091206023019,52.31091206023019,148.21468474101954,143.1,137.98531525898045
2025-02-07,148.0,148.0,148.0,148.0,2.0,148148.0,17.41,0.0,0.0,0.0,0.0,53.053577998480684,53.053577998480684,53.053577998480684,53.053577998480684,53.053577998480684,150.39307323229832,143.9,137.4069267677017
2025-02-10,147.0,147.0,147.0,147.0,1.0,147000.0,17.41,0.0,0.0,0.0,0.0,51.33180572376058,51.33180572376058,51.33180572376058,51.33180572376058,51.33180572376058,150.76260011349743,145.3,139.8373998865026
