date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交筆數,price:成交金額,foreign_investors_shareholding:全體外資及陸資持股比率
2012-11-15,123.0,134.0,140.0,122.0,3524.0,641162006.0,2.04
2012-11-16,118.0,120.0,126.5,116.0,1990.0,311854264.0,2.08
2012-11-19,109.0,119.0,120.5,108.0,1677.0,256405768.0,2.08
2012-11-20,116.5,110.0,117.0,110.0,1490.0,228612724.0,2.09
2012-11-21,111.0,116.5,116.5,108.5,1215.0,176005256.0,2.08
2012-11-22,113.0,112.5,116.0,112.5,994.0,141242114.0,2.08
2012-11-23,112.0,114.0,115.0,111.0,1010.0,136991263.0,2.09
2012-11-26,111.5,113.0,114.0,110.5,660.0,90920805.0,2.09
2012-11-27,119.0,113.0,119.0,112.0,1650.0,275818814.0,2.1
2012-11-28,119.5,119.0,120.0,116.5,1248.0,189818360.0,2.09
2012-11-29,118.0,121.0,121.0,117.0,956.0,131920570.0,2.09
2012-11-30,117.5,119.0,119.5,117.0,646.0,95977840.0,2.09
2012-12-03,115.0,118.0,118.0,114.5,576.0,74634240.0,2.09
2012-12-04,114.5,114.5,116.0,113.0,588.0,86036137.0,2.08
2012-12-05,116.5,115.0,119.0,115.0,893.0,129860300.0,2.08
2012-12-06,113.5,116.5,117.0,113.5,708.0,104753179.0,2.08
2012-12-07,113.5,113.5,115.0,112.5,475.0,63398999.0,2.08
2012-12-10,114.5,114.5,116.5,112.5,557.0,73288084.0,2.08
2012-12-11,114.5,115.0,117.5,113.0,693.0,96452320.0,2.08
2012-12-12,114.5,115.0,116.0,114.5,555.0,76589425.0,2.08
2012-12-13,116.0,116.0,119.0,115.0,1072.0,156685730.0,2.08
2012-12-14,116.5,116.0,117.5,115.5,497.0,69195961.0,2.08
2012-12-17,115.5,118.0,118.0,115.0,451.0,62608250.0,2.08
2012-12-18,113.0,116.0,116.5,112.5,462.0,60363408.0,2.18
2012-12-19,113.5,113.5,115.5,113.0,531.0,71371000.0,2.23
2012-12-20,107.0,113.0,113.0,106.0,878.0,113797300.0,2.28
2012-12-21,101.5,107.0,108.0,100.0,761.0,89750972.0,2.28
2012-12-22,103.0,101.5,103.5,99.8,485.0,56361974.0,2.3
2012-12-24,105.0,103.0,107.0,101.5,559.0,68426910.0,2.3
2012-12-25,100.5,105.0,105.0,100.5,559.0,65459190.0,2.3
2012-12-26,101.0,102.0,102.5,100.5,263.0,29518377.0,2.31
2012-12-27,97.0,101.5,102.0,96.8,667.0,76536300.0,2.3
2012-12-28,96.5,97.3,98.2,95.7,389.0,39644301.0,2.31
2013-01-02,101.0,97.5,102.5,96.0,799.0,96598055.0,2.35
2013-01-03,101.5,101.0,103.5,100.0,502.0,64566490.0,2.34
2013-01-04,99.0,102.0,102.0,98.8,365.0,43606200.0,2.34
2013-01-07,98.1,99.0,99.7,98.1,324.0,38155085.0,2.34
2013-01-08,102.0,97.1,102.5,96.6,629.0,71914305.0,2.34
2013-01-09,100.5,100.5,101.0,99.0,379.0,43339400.0,2.34
2013-01-10,97.0,101.0,101.0,96.6,320.0,36943400.0,2.34
2013-01-11,98.1,97.5,99.0,97.5,169.0,18199700.0,2.34
2013-01-14,97.9,97.6,98.8,97.5,114.0,12655600.0,2.34
2013-01-15,96.5,98.0,98.7,96.2,195.0,20745450.0,2.35
2013-01-16,94.1,97.0,97.0,93.1,336.0,35956050.0,2.41
2013-01-17,89.2,94.5,95.5,88.8,374.0,39543940.0,2.53
2013-01-18,91.5,90.1,92.0,89.5,232.0,22841531.0,2.59
2013-01-21,92.1,91.8,92.5,91.0,186.0,20464380.0,2.64
2013-01-22,96.2,92.5,97.5,92.1,451.0,48068540.0,2.68
2013-01-23,94.4,96.2,96.2,94.0,228.0,24843784.0,2.72
2013-01-24,93.6,94.4,94.5,93.2,141.0,14573950.0,2.75
2013-01-25,93.5,93.0,95.2,93.0,120.0,12618600.0,2.79
2013-01-28,93.2,93.9,94.7,93.1,126.0,14303462.0,2.84
2013-01-29,94.1,93.5,95.8,93.5,161.0,17664387.0,2.85
2013-01-30,94.5,94.4,95.3,94.3,119.0,12995690.0,2.85
2013-01-31,93.5,95.0,95.0,92.7,120.0,12751755.0,2.85
2013-02-01,94.1,93.2,94.5,93.1,150.0,17725742.0,2.87
2013-02-04,94.1,94.1,95.0,94.0,136.0,13782909.0,2.87
2013-02-05,92.4,94.0,94.0,91.8,205.0,22249570.0,2.9
2013-02-06,93.5,92.4,94.2,91.7,261.0,28888700.0,2.93
