date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交筆數,price:成交金額,foreign_investors_shareholding:全體外資及陸資持股比率
2018-01-02,38.271485224729766,38.64916435523697,38.77505739873937,37.89380609422257,29.0,1022500.0,0.19
2018-01-03,38.01969913772497,38.271485224729766,38.64916435523697,38.01969913772497,36.0,1464550.0,0.19
2018-01-04,37.516126963715365,38.01969913772497,38.01969913772497,37.516126963715365,46.0,1844350.0,0.19
2018-01-05,38.64916435523697,37.642020007217766,38.77505739873937,37.642020007217766,55.0,1903400.0,0.19
2018-01-08,38.397378268232174,38.77505739873937,38.77505739873937,38.397378268232174,29.0,780250.0,0.18
2018-01-09,38.271485224729766,38.397378268232174,38.397378268232174,37.76791305072017,43.0,1179867.0,0.18
2018-01-10,38.14559218122737,38.271485224729766,38.271485224729766,38.14559218122737,17.0,788850.0,0.18
2018-01-11,38.01969913772497,38.271485224729766,38.271485224729766,37.89380609422257,16.0,756900.0,0.18
2018-01-12,38.14559218122737,38.397378268232174,38.397378268232174,38.14559218122737,17.0,705310.0,0.18
2018-01-15,41.92238348629938,38.14559218122737,41.92238348629938,38.14559218122737,190.0,6457855.0,0.18
2018-01-16,42.55184870381139,41.04113218178259,43.81077913883539,40.78934609477778,434.0,15036620.0,0.19
2018-01-17,41.670597399294586,42.55184870381139,42.55184870381139,41.29291826878738,87.0,2179782.0,0.2
2018-01-18,41.79649044279699,41.670597399294586,41.92238348629938,41.29291826878738,62.0,1947250.0,0.19
2018-01-19,41.544704355792184,41.41881131228978,41.92238348629938,41.41881131228978,43.0,1286344.0,0.19
2018-01-22,40.663453051275376,41.544704355792184,41.544704355792184,40.28577392076818,64.0,1759405.0,0.19
2018-01-23,40.663453051275376,40.663453051275376,41.79649044279699,40.663453051275376,102.0,3572105.0,0.19
2018-01-24,42.80363479081619,41.544704355792184,44.692030443352195,41.544704355792184,353.0,11358940.0,0.2
2018-01-25,42.55184870381139,42.80363479081619,43.05542087782099,41.92238348629938,69.0,2009660.0,0.2
2018-01-26,42.30006261680659,42.80363479081619,42.80363479081619,41.544704355792184,39.0,1550950.0,0.2
2018-01-29,42.174169573304184,42.30006261680659,42.80363479081619,42.174169573304184,79.0,2467122.0,0.2
2018-01-30,41.92238348629938,43.30720696482579,43.30720696482579,41.29291826878738,58.0,1697032.0,0.2
2018-01-31,41.16702522528499,41.41881131228978,41.79649044279699,41.16702522528499,33.0,1134300.0,0.2
2018-02-01,41.92238348629938,41.16702522528499,42.30006261680659,41.16702522528499,28.0,1033100.0,0.2
2018-02-02,41.41881131228978,41.04113218178259,41.544704355792184,40.78934609477778,24.0,703250.0,0.2
2018-02-05,40.53756000777298,41.16702522528499,41.16702522528499,39.78220174675858,49.0,1253400.0,0.2
2018-02-06,37.13844783320816,39.02684348574417,39.278629572748976,36.50898261569616,172.0,5776750.0,0.19
2018-02-07,38.01969913772497,37.76791305072017,38.523271311734575,37.26434087671057,43.0,1511500.0,0.19
2018-02-08,37.89380609422257,38.01969913772497,38.14559218122737,37.76791305072017,16.0,632600.0,0.19
2018-02-09,37.01255478970576,36.50898261569616,37.642020007217766,35.62773131117936,38.0,1041450.0,0.19
2018-02-12,37.76791305072017,37.390233920212964,37.89380609422257,37.01255478970576,25.0,463662.0,0.19
2018-02-21,38.397378268232174,37.76791305072017,38.523271311734575,37.76791305072017,25.0,914680.0,0.18
