date,etl:adj_close,etl:adj_open,etl:adj_high,etl:adj_low,price:成交筆數,price:成交金額,foreign_investors_shareholding:全體外資及陸資持股比率
2010-05-27,57.9,60.0,60.0,50.6,1466.0,146681400.0,0.35
2010-05-28,54.9,57.9,57.9,53.5,824.0,64310907.0,0.35
2010-05-31,52.0,54.5,54.5,52.0,512.0,49363822.0,0.35
2010-06-01,50.1,51.7,52.6,49.95,631.0,54864760.0,0.35
2010-06-02,50.2,50.1,53.4,49.9,794.0,62377400.0,0.35
2010-06-03,46.75,51.0,51.7,46.7,1206.0,90526695.0,0.38
2010-06-04,46.05,46.5,48.0,45.95,672.0,46650941.0,0.39
2010-06-07,42.85,44.0,44.0,42.85,259.0,17401000.0,0.39
2010-06-08,40.0,40.1,41.85,39.9,576.0,36577600.0,0.39
2010-06-09,38.1,40.0,41.5,38.1,438.0,23859965.0,0.4
2010-06-10,36.6,38.3,38.85,36.2,463.0,24210208.0,0.4
2010-06-11,39.15,38.0,39.15,37.5,170.0,10211600.0,0.4
2010-06-14,39.0,41.3,41.3,39.0,416.0,26473579.0,0.4
2010-06-15,37.6,38.8,38.8,37.4,298.0,15837700.0,0.39
2010-06-17,37.65,38.0,38.8,37.65,298.0,17545900.0,0.39
2010-06-18,39.0,37.8,39.9,37.8,358.0,18690780.0,0.39
2010-06-21,38.55,39.0,39.6,38.5,265.0,14357150.0,0.39
2010-06-22,39.0,38.85,39.1,38.5,179.0,9196700.0,0.39
2010-06-23,38.35,38.6,39.1,38.25,148.0,8024143.0,0.37
2010-06-24,37.6,38.4,38.45,37.5,190.0,8770879.0,0.35
2010-06-25,35.1,37.0,37.0,35.1,369.0,19283632.0,0.35
2010-06-28,33.6,35.7,35.7,33.6,243.0,11984861.0,0.35
2010-06-29,35.0,34.2,35.95,34.1,373.0,25629000.0,0.35
2010-06-30,32.8,34.0,34.0,32.7,293.0,14571900.0,0.35
2010-07-01,31.95,32.6,32.8,31.9,167.0,7895700.0,0.35
2010-07-02,31.5,32.3,32.6,31.3,137.0,6121000.0,0.35
2010-07-05,32.1,31.6,32.55,31.5,153.0,6269450.0,0.35
2010-07-06,33.0,31.9,33.5,31.9,198.0,9436400.0,0.35
2010-07-07,35.3,32.8,35.3,32.4,457.0,26031552.0,0.35
2010-07-08,34.4,35.3,35.65,34.2,323.0,16253167.0,0.35
2010-07-09,33.0,34.4,34.95,32.9,345.0,18149149.0,0.35
